,ISO_3,year,"Literacy rate, adult total (% of people ages 15 and above)","Compulsory education, duration (years)","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","Gross intake ratio in first grade of primary education, total (% of relevant age group)","Primary education, teachers","Adjusted net enrollment rate, primary (% of primary school age children)",Children out of school (% of primary school age),"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",Adolescents out of school (% of lower secondary school age),"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)","Current education expenditure, primary (% of total expenditure in primary public institutions)","Current education expenditure, secondary (% of total expenditure in secondary public institutions)","Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)","Current education expenditure, total (% of total expenditure in public institutions)",Expenditure on tertiary education (% of government expenditure on education),"Government expenditure on education, total (% of GDP)"
1887,EAR,2021,80.5022735595703,10.0,71.17643292744955,106.4104,13822539.0,93.78181041666667,5.653336255500716,60.86336358388263,32.41741756598155,52.101231575012186,4.091152270596163,15.27422147989273,0.12524633870149665,4.613761752843856,31.032509406407673,92.77333990732828,91.26875273386639,90.35793193181354,92.3772964477539,18.212276666666668,3.87249755859375
1888,EAR,2022,81.0057601928711,10.0,66.94564088185629,106.4104,13781102.0,93.78181041666667,5.669162504374983,54.157254219055154,28.03928025563558,45.032969315846735,4.144121979634898,14.0624758998553,0.12524633870149665,4.230632520591218,23.65655959645907,92.26753584543863,90.49847888946535,87.9472575187683,91.09132925669353,19.05101833333333,3.61778378486633
1889,EAR,2023,81.4959564208984,10.0,66.94564088185629,106.4104,14077225.0,93.78181041666667,5.669162504374983,54.157254219055154,28.039280255635575,45.03296931584674,4.144121979634898,14.0624758998553,0.12524633870149665,4.230632520591218,23.65655959645907,92.38170401255289,89.44284375508627,87.9472575187683,91.09132925669353,19.05101833333333,3.61778378486633
1890,BIH,1997,73.4682559967041,8.0,64.1429189046224,100.76020583333334,337660.6972222083,90.88034416666667,6.8547894486303775,37.7763874530792,13.671102285385139,25.989533782005335,8.370722969373066,6.632146572073301,0.09841574666400757,1.6906501303116466,9.575901150703432,92.78941218058267,91.85811837514244,95.58661460876465,95.30901447931925,19.492888958333335,3.7148114393154774
1891,BIH,1998,73.4682559967041,8.0,64.1429189046224,100.76020583333334,337660.6972222083,90.88034416666667,6.8547894486303775,37.7763874530792,13.671102285385139,25.989533782005335,8.370722969373066,6.632146572073301,0.09841574666400757,1.6906501303116466,9.575901150703432,92.78941218058267,91.85811837514244,95.58661460876465,95.30901447931925,19.492888958333335,3.7148114393154774
1892,BIH,1999,73.4682559967041,8.0,64.1429189046224,100.76020583333334,337660.6972222083,90.88034416666667,6.8547894486303775,37.7763874530792,13.671102285385139,25.989533782005335,8.370722969373066,6.632146572073301,0.09841574666400757,1.6906501303116466,9.575901150703432,92.78941218058267,91.85811837514244,95.58661460876465,95.30901447931925,19.492888958333335,3.7148114393154774
1893,BIH,2000,97.0,8.0,71.98584620157878,90.24880916666666,9683.333333333334,91.50254416666667,6.629578765481714,39.41235796610512,9.410166680812836,24.290960073471084,7.272599431375662,6.9605246235927005,0.3767020218074321,5.407533101737504,9.037423094113668,92.66954167683919,87.93250211079918,91.0069063504537,94.57303396860758,15.645300833333334,4.092637906471888
1894,BIH,2001,73.4682559967041,8.0,64.1429189046224,100.76020583333334,337660.6972222083,90.88034416666667,6.8547894486303775,37.7763874530792,13.671102285385139,25.989533782005335,8.370722969373066,6.632146572073301,0.09841574666400757,1.6906501303116466,9.575901150703432,92.78941218058267,91.85811837514244,95.58661460876465,95.30901447931925,19.492888958333335,3.7148114393154774
1895,BIH,2002,73.4682559967041,8.0,64.1429189046224,100.76020583333334,337660.6972222083,90.88034416666667,6.8547894486303775,37.7763874530792,13.671102285385139,25.989533782005335,8.370722969373066,6.632146572073301,0.09841574666400757,1.6906501303116466,9.575901150703432,92.78941218058267,91.85811837514244,95.58661460876465,95.30901447931925,19.492888958333335,3.7148114393154774
1896,BIH,2003,73.4682559967041,8.0,64.1429189046224,100.76020583333334,337660.6972222083,90.88034416666667,6.8547894486303775,37.7763874530792,13.671102285385139,25.989533782005335,8.370722969373066,6.632146572073301,0.09841574666400757,1.6906501303116466,9.575901150703432,92.78941218058267,91.85811837514244,95.58661460876465,95.30901447931925,19.492888958333335,3.7148114393154774
1897,BIH,2004,73.4682559967041,8.0,64.1429189046224,100.76020583333334,337660.6972222083,90.88034416666667,6.8547894486303775,37.7763874530792,13.671102285385139,25.989533782005335,8.370722969373066,6.632146572073301,0.09841574666400757,1.6906501303116466,9.575901150703432,92.78941218058267,91.85811837514244,95.58661460876465,95.30901447931925,19.492888958333335,3.7148114393154774
1898,BIH,2005,71.06747897466025,9.0,71.16008694966635,107.27219458333332,649725.7291666666,91.33746666666667,4.948769270131984,47.102693239847795,10.607134093840916,31.5644780000051,12.404446572065352,4.7138470113277435,0.2445785538293419,7.010367760434744,12.685489932696026,92.91258001327513,89.44664907455447,90.13052463531494,90.09299246470133,15.430395833333334,5.058946331342059
1899,BIH,2006,71.06747897466025,9.0,71.16008694966635,107.27219458333332,649725.7291666666,91.33746666666667,4.948769270131984,47.102693239847795,10.607134093840916,31.5644780000051,12.404446572065352,4.7138470113277435,0.2445785538293419,7.010367760434744,12.685489932696026,92.91258001327513,89.44664907455447,90.13052463531494,90.09299246470133,15.430395833333334,5.058946331342059
1900,BIH,2007,71.06747897466025,9.0,71.16008694966635,107.27219458333332,649725.7291666666,91.33746666666667,4.948769270131984,47.102693239847795,10.607134093840916,31.5644780000051,12.404446572065352,4.7138470113277435,0.2445785538293419,7.010367760434744,12.685489932696026,92.91258001327513,89.44664907455447,90.13052463531494,90.09299246470133,15.430395833333334,5.058946331342059
1901,BIH,2008,71.06747897466025,9.0,71.16008694966635,107.27219458333332,649725.7291666666,91.33746666666667,4.948769270131984,47.102693239847795,10.607134093840916,31.5644780000051,12.404446572065352,4.7138470113277435,0.2445785538293419,7.010367760434744,12.685489932696026,92.91258001327513,89.44664907455447,90.13052463531494,90.09299246470133,15.430395833333334,5.058946331342059
1902,BIH,2009,79.81252956390381,9.0,53.538653771082565,99.98063916666666,1134172.0520833333,84.87155708333333,13.4196901321411,41.12864486376442,13.648972153663635,32.64139568805696,13.283206005891161,10.00918757915497,0.12489313865080476,0.978533622498313,14.232629299163811,92.40092786153154,89.87472025553387,93.92336591084796,93.95742273330688,17.33049875,3.0574828535318366
1903,BIH,2010,93.2600294748942,9.0,73.0999984741211,106.82138416666666,945586.5364583334,93.38868166666667,10.6182699203491,56.9199981689453,9.22999954223633,31.1100006103516,11.822620883661632,5.73000001907349,0.23490827460773273,1.2256252728402615,9.22999954223633,89.49100748697916,88.22633250554404,86.48476775487265,89.58265511194867,21.524908333333336,3.3888227716088277
1904,BIH,2011,98.1420364379883,9.0,74.3499984741211,102.6003425,1403604.0260416667,95.01527541666667,10.4394302368164,56.8300018310547,9.85000038146973,32.7400016784668,11.824360902188344,6.17000007629395,0.2338286423279592,1.755502418925365,9.85000038146973,91.91526810328165,89.9884090423584,90.77648560206097,92.21850697199507,21.061090833333335,4.260077928503353
1905,BIH,2012,84.07590293884277,9.0,75.2876205444336,100.31022833333333,4103985.2916666665,94.60766625,11.7361698150635,70.1662979125977,15.895586570103948,57.8995628356934,11.837312594133737,10.041518549124376,0.353490322828293,1.3367725114027658,6.69452047348022,89.08196608225504,89.17018683751425,89.80712874730429,91.37488810221356,21.368455,3.811310683687527
1906,BIH,2013,97.0,9.0,76.4316864013672,102.89100208333332,9505.0,94.85796625,11.773229598999,71.2805709838867,19.814330359299966,59.1528739929199,8.913172781467438,9.803514113028822,0.583159983158112,1.520187964042028,7.49391555786133,89.48536380132037,90.31377283732095,91.08281167348227,91.01813729604086,18.876776666666668,4.58602846165498
1907,BIH,2014,86.22650257746378,9.0,78.0500030517578,103.25532291666666,9573.0,95.1276975,11.6130199432373,66.00542879104613,11.3000001907349,59.5699996948242,7.622196098168693,7.82999992370605,0.14745487598702298,0.550000011920929,11.3000001907349,90.12918504079184,88.8067585627238,89.58640734354657,90.07454554239911,19.28882875,3.31473970413208
1908,BIH,2015,86.22650257746378,9.0,79.870002746582,103.82310541666666,9475.0,93.39636458333334,11.3527898788452,60.898494720459,11.4700002670288,60.8300018310547,8.2497501373291,7.55000019073486,0.100000001490116,0.819999992847443,10.5200004577637,91.19062678019205,89.99536895751953,91.42802715301514,90.93779659271242,21.58621625,3.01811289787292
1909,BIH,2016,87.37907155354819,9.0,83.75,103.392195,9346.0,93.33589083333334,9.95645999908447,81.1699981689453,11.8800001144409,62.3800010681152,8.6500997543335,8.38000011444092,0.170000001788139,1.67999994754791,11.0900001525879,92.49883015950522,88.7473497390747,95.6470794677734,97.3035888671875,23.514939166666668,4.26451015472412
1910,BIH,2017,86.0823744138082,9.0,81.9597015380859,104.97413416666666,9389.0,92.88566333333333,8.81340980529785,62.3061218261719,8.52407264709473,61.7171287536621,10.9109401702881,7.18639755249023,0.162282004952431,1.32448780536652,7.18639755249023,91.93810176849365,90.6578385035197,92.11981328328451,91.95399347941083,21.092440833333335,2.83868432044983
1911,BIH,2018,84.45217752456665,9.0,87.6100006103516,105.50800708333334,9416.0,94.28586458333334,9.7444896697998,81.3600006103516,11.8599996566772,63.5099983215332,11.0625801086426,7.75,0.189999997615814,1.12000000476837,10.8400001525879,95.6048965454102,98.1694717407227,96.23388671875,97.3420715332031,17.208385416666665,3.89297008514404
1912,BIH,2019,85.97814083099365,9.0,82.1134033203125,105.76083791666666,9415.0,92.05204041666667,8.337993444253998,63.3923149108887,8.04687404632568,62.900218963623,6.69161987304688,6.99687480926514,0.231822639703751,1.12487351894379,6.99687480926514,92.36433792114258,88.52071348826091,97.0843505859375,97.8568801879883,19.416065000000003,4.04449987411499
1913,BIH,2020,83.18748935063681,9.0,91.4199981689453,103.82310541666666,9443.0,93.8259275,13.0114698410034,88.1699981689453,13.6899995803833,69.0899963378906,6.21962022781372,10.5900001525879,0.180000007152557,1.57000005245209,13.1199998855591,91.19062678019205,89.99536895751953,91.42802715301514,90.93779659271242,21.738487083333332,3.01954078674316
1914,BIH,2021,83.9105108579,9.0,90.3940582275391,105.67227166666666,9457.0,94.86820833333333,14.1266899108887,71.6507415771484,18.6133003234863,71.1498184204102,6.45033979415894,11.7022619247437,0.200538277626038,1.83449172973633,11.7022619247437,96.6788482666016,97.9213104248047,96.43359375,97.573371887207,18.738890416666667,4.13622999191284
1915,BIH,2022,98.3000030517578,9.0,95.3600006103516,102.89100208333333,9353.0,93.60061916666666,14.8581104278564,91.0299987792969,15.1400003433228,72.3199996948242,6.24848985671997,12.289999961853,0.209999993443489,1.96000003814697,14.539999961853,89.05644543965658,90.23896535237631,89.99526993433636,90.71802043914798,18.876776666666668,4.453221712261437
1916,BIH,2023,81.80983591079712,9.0,91.3951187133789,102.89100208333333,9722.0,93.02362833333333,15.6008396148682,72.2685699462891,19.2392539978027,72.0473861694336,6.31429004669189,11.276029586792,0.205956667661667,2.02467942237854,12.769455909729,89.992516040802,89.69756762186685,89.04535818099977,90.77301820119224,18.876776666666668,4.352037400007246
1917,LIE,1997,69.50588115056357,9.0,65.65746339162192,107.18276499999999,242.0,93.43149291666666,5.376020072648924,49.05405465761818,15.667324721813205,35.21968436241152,7.0119974625607355,7.293787320454918,0.800665859133005,4.599488126734889,11.284773290157318,90.99953333536781,90.62068525950116,94.03126875559488,91.74671920140585,16.714551666666665,4.125750829776129
1918,LIE,1998,69.50588115056357,9.0,65.65746339162192,107.18276499999999,242.0,93.43149291666666,5.376020072648924,49.05405465761818,15.667324721813205,35.21968436241152,7.0119974625607355,7.293787320454918,0.800665859133005,4.599488126734889,11.284773290157318,90.99953333536781,90.62068525950116,94.03126875559488,91.74671920140585,16.714551666666665,4.125750829776129
1919,LIE,1999,69.50588115056357,9.0,65.65746339162192,107.18276499999999,242.0,93.43149291666666,5.376020072648924,49.05405465761818,15.667324721813205,35.21968436241152,7.0119974625607355,7.293787320454918,0.800665859133005,4.599488126734889,11.284773290157318,90.99953333536781,90.62068525950116,94.03126875559488,91.74671920140585,16.714551666666665,4.125750829776129
1920,LIE,2000,83.91095685958862,9.0,96.6699981689453,101.83130999999999,242.0,92.70097625,8.666030949558868,96.6699981689453,8.86999988555908,71.4899978637695,19.352029694554712,15.69477417320011,0.589602866210043,3.979605796436468,22.433820486068747,91.0728146235148,89.40732161204019,90.47617053985597,91.03306547800702,19.35306,4.023915241161982
1921,LIE,2001,69.50588115056357,9.0,65.65746339162192,107.18276499999999,242.0,93.43149291666666,5.376020072648924,49.05405465761818,15.667324721813205,35.21968436241152,7.0119974625607355,7.293787320454918,0.800665859133005,4.599488126734889,11.284773290157318,90.99953333536781,90.62068525950116,94.03126875559488,91.74671920140585,16.714551666666665,4.125750829776129
1922,LIE,2002,69.50588115056357,9.0,65.65746339162192,107.18276499999999,242.0,93.43149291666666,5.376020072648924,49.05405465761818,15.667324721813205,35.21968436241152,7.0119974625607355,7.293787320454918,0.800665859133005,4.599488126734889,11.284773290157318,90.99953333536781,90.62068525950116,94.03126875559488,91.74671920140585,16.714551666666665,4.125750829776129
1923,LIE,2003,47.5206478436788,9.0,52.012683153152466,104.66667,242.0,99.22854,0.772979974746704,38.52105184396108,12.439044038454693,26.26821843783059,6.24256992340088,5.562639276186623,0.12144914393623671,0.9958305936306714,9.410625666379929,91.94785563151041,88.96951929728189,90.37893962860106,91.85394509633379,12.86868,2.46013998985291
1924,LIE,2004,47.89731454849243,9.0,50.40204993883769,92.90954,260.0,99.43185,0.425289988517761,36.55526379744212,8.853064209222795,25.016520102818788,4.64576005935669,4.117289559915662,0.09242500271648169,0.5886338502944756,9.080902347962061,91.89020760854086,88.72521368662515,89.79365793863931,91.66821289062497,13.88673,2.43333005905151
1925,LIE,2005,51.523105780283615,9.0,57.182529290517174,86.18267,260.0,94.14293,0.284630000591278,40.62712685267131,11.789071818192802,29.036439816157007,7.82871524275591,8.677367106080055,0.16535239045818642,0.8648581982900696,9.910018056631086,90.32279221216837,88.96983146667479,90.7984177271525,92.66922187805173,17.156323333333333,4.115824088454247
1926,LIE,2006,48.52738396326701,9.0,51.890510797500625,96.42857,268.0,98.85167,1.10047996044159,38.34802703062694,12.887538671493534,23.666667262713098,4.9840940972402095,7.099352886279422,0.125309532508254,0.7254425467302401,11.117066274086637,92.42435614267984,88.6253811518351,90.17423502604166,90.9071760177612,9.07011,2.05380988121033
1927,LIE,2007,75.96532710393268,9.0,46.20551133155821,106.23441,315.0,98.90215,0.956019997596741,32.651760379473366,9.868821998437248,24.971666614214595,3.68720293324441,6.334736754496893,0.21855230194826927,0.9490788541734219,16.65657902757328,100.0,100.0,94.06860097249348,100.0,9.09177,1.92119002342224
1928,LIE,2008,73.29949363072711,9.0,46.40932901700336,116.04938,332.0,99.2176,0.782400012016296,31.907959262530007,7.632401267687484,26.725946505864478,5.34124994277954,3.456839334840578,0.1592764221131803,0.6577602352481334,14.414736757675811,100.0,100.0,93.83456548055013,100.0,21.001759999999997,2.04836988449097
1929,LIE,2009,48.57852220535278,9.0,53.328387657801315,122.66667,328.0,98.5204,1.43075001239777,36.31586404641469,10.904604057470962,26.666999975840227,4.8909797668457,5.256227756539978,0.1265472608307997,0.7316129586348931,9.568263123432795,91.50951941808066,89.05026117960611,89.44176085789996,91.43366463979082,16.502621666666666,3.9241443363328794
1930,LIE,2010,58.2299755414327,9.0,52.8210125764211,111.48825,337.0,99.18492,0.764209985733032,31.99914101759593,11.871845901012419,21.46016895771026,5.81733989715576,6.496538872520133,0.15262506778041518,1.0372910580287393,9.361525803804394,75.4706878662109,97.8751525878906,90.95291169484457,87.3680419921875,20.21943458333333,3.935673474023738
1931,LIE,2011,76.96025768915811,9.0,44.717050472895295,126.0745,257.0,98.69724,1.25065004825592,30.858997146288544,6.881395618120834,26.321519454320285,5.27859020233154,3.8623255739609412,0.17427642270922675,0.7233521169206749,14.25077888369561,92.8099822998047,95.6249771118164,91.75527381896973,94.5972595214844,20.862224583333333,2.55604004859924
1932,LIE,2012,51.02393897374472,9.0,60.18359796206157,117.82946,266.0,98.47929,1.52070999145508,39.797354420026146,14.034366428852087,28.67389106750486,5.53216981887817,7.090944925944009,0.1265472608307997,0.6927810764561096,10.13393742839495,89.25427691141763,88.38828500111896,90.79391415913898,89.78592475255327,17.305200833333334,3.9938557048638677
1933,LIE,2013,71.51263364156088,9.0,56.64728053410849,105.94315,261.0,91.37526416666667,13.419746561596801,44.25654760996498,14.716857612133026,32.60647642612459,19.697480564937003,8.329597517848015,0.16725151116649306,0.8262150101363654,12.22906617323557,89.8318667411804,89.28630860646568,90.902632077535,93.32887188593546,16.387929166666666,4.378053645292917
1934,LIE,2014,50.394128004709884,9.0,49.57028659184774,106.81199,247.10823059082,97.49867,2.34167003631592,35.015575329462685,11.354138195514683,23.465377012888567,3.36982011795044,5.3444417566061,0.14154726142684615,0.7684794645756484,8.908454865217207,91.0777282714844,99.9527816772461,93.2163947423299,92.9241625467936,20.962477916666664,4.331861555576326
1935,LIE,2015,50.57852220535279,9.0,55.79354476928711,94.59459,252.0,99.80767,0.0334899984300137,38.11305697758993,11.695177018642429,27.215473254521672,4.32601976394653,6.1645287523666985,0.1265472608307997,0.6927810764561098,10.331274588902787,88.7288465499878,88.92930761973062,89.23339001337686,90.15162738164264,17.044509583333333,4.533606896797817
1936,LIE,2016,51.10560560226441,9.0,53.54327742258708,104.45682,260.0,99.31079,0.324479997158051,38.11305697758993,11.695177018642429,24.93503673871357,4.66926002502441,5.772401635845499,0.1265472608307997,0.6927810764561098,9.025857855876284,89.47399298350015,88.84928448994953,89.91838375727335,91.5258226394653,18.462901666666667,4.289401213328045
1937,LIE,2017,66.98572015762329,9.0,54.1449325879415,94.45783,257.0,94.34982958333333,0.158690005540848,37.23376226425169,10.414861341317497,26.939362287521384,3.00153994560242,6.609291806817055,0.1281751121083895,0.6218598913401365,9.32603882749875,86.73776721954344,89.9193506240845,91.62314001719156,94.14088249206543,16.13696291666667,3.5061700244744616
1938,LIE,2018,67.22753032048544,9.0,54.38903983434042,102.16592458333332,257.0,92.98027749999999,0.14877000451088,37.38571619987486,15.132714907328285,23.964043418566405,3.97653007507324,7.187626222769417,0.14348933038612205,1.077944361915191,9.70161976416905,90.93900807698566,88.90935897827151,90.66117080052695,91.73894802729288,16.575107916666667,4.087204982837041
1939,LIE,2019,67.22753032048544,9.0,54.4626005490621,101.14555083333332,263.0,92.79393833333333,0.0796599984169006,38.84830307960508,12.94778816898664,24.88244318962099,2.60458993911743,7.226400613784788,0.13724155041078728,0.8263647444546223,10.448006277283028,90.50303586324054,89.58283615112308,90.85030587514242,94.29949537913004,16.31123791666667,3.808610538641611
1940,LIE,2020,67.22753032048544,9.0,51.69920523961386,100.95404249999999,279.0,92.60418666666666,0.564339995384216,37.47339733441668,15.159379661083225,24.885499358177206,2.68713998794556,7.748408143719033,0.14348933038612205,1.077944361915191,9.971211334069565,91.27342796325682,88.94969081878665,91.97702948252359,94.2841157913208,16.978326666666668,4.066847403844196
1941,LIE,2021,67.22753032048544,9.0,54.011913617451995,99.86878958333332,283.0,92.46646541666667,0.824760019779205,37.3035497665405,14.800278663635254,25.116518060366335,2.93926000595093,7.451943998535471,0.14348933038612205,1.077944361915191,9.19963024059931,91.45011107126871,89.49845441182457,91.87428824106851,91.60603094100952,16.12268458333333,3.991229822238286
1942,LIE,2022,69.44411786397299,9.0,61.07463304201762,107.39036666666667,283.0,91.25088208333334,6.57918184871475,49.74839003880817,14.654945989449818,30.18375078837079,7.686072445164124,7.356671700874966,0.5772068727140626,5.298457520703473,12.969319264094036,92.37455749511717,89.96046320597333,92.73283576965332,94.28741327921549,17.097835,3.7377321422100067
1943,LIE,2023,69.44411786397299,9.0,61.07463304201762,107.39036666666667,283.0,91.25088208333334,6.57918184871475,49.74839003880817,14.654945989449818,30.18375078837079,7.686072445164124,7.356671700874966,0.5772068727140626,5.298457520703473,12.969319264094036,92.37455749511717,89.96046320597333,92.73283576965332,94.28741327921549,17.097835,3.7377321422100067
1944,EAP,1997,89.5267715454102,8.0,61.021163304646805,99.80217,8485808.0,92.1355075,7.230749555941052,41.99700212478639,10.147678474585216,32.63598803679147,16.224574395765874,7.4318447426582415,0.11251185244570176,1.589766736452778,10.071685075759888,91.7227700551351,92.04373073577881,89.21880022684732,90.77643807729085,18.62703,3.51327002048493
1945,EAP,1998,89.9074630737305,8.0,60.00731309254964,100.6137,8590444.0,92.09823125,7.836679016783216,36.94974231719972,10.789591431617733,24.476191202799463,11.957065650572385,7.170098077816272,0.11115313849101463,1.7967064765592415,7.675371567408242,91.43781820933023,91.85719013214111,89.41871960957846,90.70642280578613,21.046308333333332,3.51327002048493
1946,EAP,1999,90.2037963867188,8.5,60.22849957148233,101.4247,8632338.0,92.43232625,12.960777703362218,43.02854418754579,10.154512087504067,32.61371890703835,17.569889916417512,9.761769493420923,0.14787035590658584,1.2074852772057056,8.699135343233742,92.13326676686606,91.93502394358316,89.22002824147543,90.76551723480223,21.637149583333333,3.51327002048493
1947,EAP,2000,90.5773315429688,8.5,57.57126633326213,102.451,8609207.0,93.07200708333335,8.879885455593467,41.70329562822979,9.603013992309567,30.04546217123665,15.613567541042972,8.732081850369775,0.13538140120605627,1.187036562711,8.099193771680191,93.19406922658285,92.61869049072266,88.24665451049805,91.02053372065225,21.868941666666665,4.20893001556396
1948,EAP,2001,90.9143371582031,8.5,59.00809971491496,103.8883,8667027.0,92.31073875000001,12.3126747707526,43.689450502395644,10.638736446698505,29.73348053296405,17.699664130496494,8.811152060826624,0.13126531383022666,1.0429807708909113,8.514404336611424,94.32589944203696,94.14727433522543,92.20798269907633,92.93315442403157,22.183120833333334,2.92463994026184
1949,EAP,2002,91.2583770751953,9.0,55.026257594426475,109.9403,8532079.0,92.53963041666667,14.671448106567077,44.11943101882936,10.48112785816193,29.133454362551348,18.712305356748416,8.24552357196808,0.12076037858302391,1.0009160817911227,9.925918559233345,94.43072382609049,94.17437299092612,92.20798269907633,92.93315442403156,20.153631666666666,2.89222002029419
1950,EAP,2003,91.6047210693359,9.0,53.546257734298706,111.6618,8785897.0,92.45726250000001,14.214241447548083,41.68859879175823,10.802360415458683,29.130974332491533,19.02751910158745,8.24552357196808,0.1207603785830239,0.8691471697141727,8.680501838525135,94.43072382609049,94.17437299092612,92.20798269907633,92.93315442403157,19.036652500000002,2.89222002029419
1951,EAP,2004,91.9164428710938,9.0,56.718536138534546,104.4975,9140617.0,92.01347458333333,14.671448106567073,45.168393135070815,12.059862097104391,29.537881414095544,18.84588952331495,8.24552357196808,0.12076037858302391,1.2321943895270429,9.406341612339016,94.61152998606363,94.34467506408691,92.83667310078937,93.3089100519816,19.800785000000005,2.74847006797791
1952,EAP,2005,92.2367706298828,9.0,56.718536138534546,103.8352,9080134.0,91.92736041666667,14.671448106567077,45.168393135070815,11.224109371503197,29.537881414095544,18.752394521919406,8.245523571968082,0.1207603785830239,0.944327630723516,9.477179427941639,94.43072382609049,94.17437299092612,92.20798269907633,92.93315442403157,20.099887916666667,2.74847006797791
1953,EAP,2006,92.5871124267578,9.0,56.626364151636764,101.5209,9108836.0,94.40836916666667,14.187576447613548,45.18296782175702,11.197135885556543,31.804020444552087,18.74642535516373,8.613046288490299,0.13616599996263778,0.9345958859970172,9.45728919903437,94.43072382609049,94.17437299092612,92.20798269907633,92.93315442403156,20.099887916666667,2.74847006797791
1954,EAP,2007,93.7884368896484,9.0,55.21747660636902,105.6342,9294405.0,91.50444291666668,14.788828531901055,42.650995254516616,12.059862097104393,31.24652898311613,20.82884577382357,8.24552357196808,0.12076037858302388,1.2321943895270429,9.406341612339016,92.80296516418457,92.48995621999106,90.07376289367676,91.32079728444415,20.44398375,3.06133496761322
1955,EAP,2008,94.0883026123047,9.0,56.755640745162964,106.8575,9145687.0,92.171125,14.671448106567077,43.45474958419801,9.720957001050312,30.753902633984865,20.828845773823573,8.780620018641157,0.12195979927976922,1.4465583320707076,9.451124658187233,92.16043345133463,91.93465677897134,89.33677705128989,90.77654806772867,18.485295416666666,3.57014417648316
1956,EAP,2009,94.3666687011719,9.0,54.550425608952835,106.2774,9267561.0,91.06782583333333,13.782604013880103,45.11483017603557,9.720957001050312,32.49252529939013,18.75095405646912,8.388492902119957,0.12195979927976922,1.1926075424998996,8.503311465183895,92.2203861872355,92.2013028462728,78.3651885986328,84.5038909912109,12.90295,3.80673098564148
1957,EAP,2010,94.5455627441406,9.0,54.505373398462936,106.3555,9337110.0,92.00116958333334,14.671448106567077,43.45474958419801,9.720957001050312,30.815727432568842,18.75095405646912,8.388492902119957,0.12195979927976922,1.615244642520944,8.503311465183895,94.562957127889,90.88963143030804,76.5505599975586,93.64900334676106,15.267035,3.55966520309448
1958,EAP,2011,94.2364273071289,9.0,52.125622193018586,107.6606,9331119.0,93.93595541666667,10.930495619773868,40.37356344858805,8.660524507363638,35.16752549012503,15.18754959572107,7.686972816785176,0.20613953362529486,1.0833315110454953,15.590368688106544,96.2406311035156,91.2908401489258,76.9085998535156,87.0079154968261,17.426945,3.79472351074218
1959,EAP,2012,94.4613037109375,9.0,51.880491654078156,107.5658,9353602.0,94.89499333333333,12.149453118443494,38.71348285675048,11.026329259077709,33.49072762330374,15.187549595721073,7.686972816785176,0.20613953362529486,1.4068018353233729,15.590368688106546,94.3341903686523,92.5776596069336,85.3436698913575,92.2681503295898,15.73127,3.94740355014801
1960,EAP,2013,94.5692291259766,9.0,51.880491654078156,106.6635,9559222.0,95.69399,12.149453118443494,38.71348285675048,8.660524507363638,33.49072762330374,15.18754959572107,7.4649332761764535,0.20905620030437916,1.0833315110454953,15.067348470290511,97.0961303710938,94.0703353881836,83.7408142089844,92.749095916748,15.28114,3.97710132598877
1961,EAP,2014,94.9921417236328,9.0,54.505373398462936,105.2447,9540725.0,92.30568458333333,13.587775543332109,43.45474958419801,11.098875323931376,30.815727432568842,17.225774869012348,8.692102273305261,0.1388195728262265,1.171006434286634,9.26123458147049,98.8914489746094,94.81597201029459,92.97928015391031,94.3257904052734,21.956700416666667,3.54012322425842
1962,EAP,2015,95.1985397338867,9.0,56.6464339097341,103.2811,9714031.0,94.03796708333334,14.687199349204711,45.96665636698406,10.263122598330181,32.98683663209277,18.752394521919406,9.298083643118547,0.13582207759221387,1.0541016912708678,10.279885590076447,92.1702740987142,91.92296663920084,89.22002824147543,90.76551723480223,18.913096666666668,3.50010228157044
1963,EAP,2016,95.401496887207,9.0,54.505373398462936,104.5097,9973213.0,95.962,14.671448106567077,43.45474958419801,12.341105739275614,30.815727432568842,18.84588952331495,8.935524324576063,0.1379794464446604,1.39706296287477,10.108740786711376,92.3599541982015,92.07096831003824,89.5813128153483,90.93767929077147,18.354017916666667,3.3851774930954
1964,EAP,2017,95.5915908813477,9.0,54.505373398462936,103.85,9774171.0,96.05127,14.687199349204711,43.45474958419801,10.781962672869366,30.815727432568842,18.75095405646912,8.780620018641157,0.12195979927976922,1.1649487372487781,9.780811528364818,92.36881383260092,92.06791623433432,89.22002824147543,90.76551723480223,18.25100916666667,3.44198918342591
1965,EAP,2018,95.6321334838867,9.0,54.505373398462936,103.5669,9853207.0,96.01509,14.671448106567077,43.45474958419801,10.781962672869366,30.815727432568842,18.75095405646912,8.935524324576063,0.1207603785830239,1.1698645905901988,9.925918559233345,92.3599541982015,92.07096831003824,90.07376289367676,91.32079728444415,20.155090833333333,3.17135858535767
