ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),Women's share of population ages 15+ living with HIV (%),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),"Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)"
SRB,2013,21.9,17.3100871731009,0.1,6.9,4.3,92.6269680658839,0.04,,91.0,95.0,92.0,5.21,97.0086967510809,99.9,98.1299203650489,13.0,0.0625184308500353,0.3,27.6213626928959,9.31232452,2.5,18.419,75.1853658536585
SRB,2014,21.9,16.783762685402,0.1,6.6,4.1,93.0063522288566,0.04,,92.0,93.0,86.0,5.22,97.174276504876,98.4,98.1301200995163,13.0,0.0619754506005468,0.3,27.3803424983411,9.24598789,2.5,18.192,75.3365853658537
SRB,2015,22.0,16.3355408388521,0.1,6.3,3.9,93.3864584076858,0.04,,94.0,95.0,86.0,5.27,97.3400184952249,,,13.0,0.0614352538715192,0.4,27.13514467861,8.81319809,2.5,16.947,75.2878048780488
SRB,2016,22.2,15.948575399583,0.1,6.1,3.8,93.7672317299701,0.04,,91.0,92.0,82.0,5.27,97.5059895936658,,,12.0,0.0608972238047998,0.3,26.8856274427559,8.45890999,2.5,15.758,75.6878048780488
SRB,2017,22.4,15.4985192497532,0.1,5.9,3.7,94.1483687252783,0.04,,93.0,95.0,86.0,5.27,97.6728334343462,,,12.0,0.0603566077311416,0.0,26.6307773046778,8.22039318,2.5,14.958,75.5390243902439
SRB,2018,22.6,14.9812734082397,0.1,5.8,3.6,94.5300314404576,0.05,,91.0,96.0,92.0,5.3,97.8406107893979,,,11.0,0.0598139981540933,0.3,26.3717155572467,8.53168106,2.5,14.099,75.890243902439
SRB,2019,22.8,14.4936144936145,0.1,5.7,3.6,94.9123598279511,0.05,,94.0,97.0,87.0,5.34,97.8970216521443,99.9,,10.0,0.0592699755086709,0.3,26.1084171545447,8.66552734,2.5,13.755,75.9365853658537
SRB,2020,,14.0102098695406,0.1,5.5,3.5,95.2955251429795,0.05,,87.0,92.0,78.0,5.35,97.8986603836445,,,10.0,0.0587251376257712,,25.8241922623876,8.70042133,2.5,13.468,74.4780487804878
SRB,2021,,13.5289323553382,0.1,5.3,3.3,95.6796651425095,0.05,,89.0,91.0,75.0,,97.9013859550373,,,,0.0581798258982068,,25.5347010564286,10.0125246,2.5,13.739,72.780487804878
SRB,2022,,13.1558339859045,0.1,5.1,3.2,95.6781370756231,0.05,,92.0,92.0,81.0,,97.9104148354253,,,,0.0581270323946592,,25.3874403289756,,2.5,13.833,75.4821951219512
SRB,2023,,,,,,,,,93.0,93.0,84.0,,,,,,,,,,,,
DJI,1997,,41.345600920069,,105.5,45.3,,,,,32.0,31.0,,,,,,,,,,,37.055,55.967
DJI,1998,,41.9927429636167,,103.6,44.6,,,,,23.0,21.0,,,,,,,,,,,34.764,56.176
DJI,1999,,42.5617662519713,,101.7,43.9,,,,,23.0,23.0,,,,,,,,,,,34.066,56.427
DJI,2000,37.2,43.1049644256136,,99.7,43.3,75.4481658444559,,,,46.0,50.0,1.75,47.0517885702948,,,512.0,19.2930116142568,2.7,26.4672927199696,3.3991127,,32.882,56.573
DJI,2001,36.6,43.5600030323706,,97.4,42.7,75.4630899656442,,,,53.0,49.0,1.75,47.0731455077118,,,487.0,19.263793372064,2.6,26.4766342280221,3.19861364,41.9,31.878,56.903
DJI,2002,35.8,43.99201891812,,95.1,42.1,75.4784679935487,,,,62.0,62.0,1.75,47.0945090520722,,,454.0,19.2345717652094,2.7,26.4859790252042,3.7554152,40.5,30.609,57.215
DJI,2003,35.0,44.3602318323674,,92.8,41.6,75.4942853592069,,,,68.0,66.0,1.61,47.1158673678357,60.6,,440.0,19.2053497704647,2.7,26.495321004787,4.27386999,37.8,29.251,57.595
DJI,2004,34.2,44.7132413897053,,90.4,41.1,75.5105548429446,,,,64.0,60.0,1.61,47.1372280107641,,,394.0,19.1761317637441,2.5,26.5046645069005,3.53825521,34.0,27.754,57.759
DJI,2005,33.3,45.0730350104336,,88.0,40.5,75.5269644878306,,,,71.0,65.0,1.61,48.4452790170061,,,368.0,19.0031232044974,2.4,27.3800910796517,3.80623102,30.1,26.336,58.316
DJI,2006,32.7,45.5031867180738,,85.6,39.9,75.5441214032279,,,,72.0,67.0,1.61,49.7498541308704,78.4,,322.0,18.829612569628,2.5,28.2531849877082,4.22306824,25.7,25.389,58.715
DJI,2007,32.2,46.008860249698,,83.1,39.3,75.5617207584813,,,25.0,88.0,74.0,,51.0504745031168,,,325.0,18.6562257530587,2.5,29.1237328402444,4.05582809,23.2,24.456,59.024
DJI,2008,31.7,46.4923891462608,,80.6,38.6,75.5797689458878,,,88.0,89.0,73.0,,52.3471301664621,,,322.0,18.4829714829362,2.4,29.9917282042024,3.61543369,21.2,23.555,59.365
DJI,2009,31.3,46.9469554835408,,78.3,38.0,75.5979440556317,,,89.0,89.0,84.0,,53.6393075112832,,,294.0,18.3104723763747,2.5,30.8569469070027,3.64194465,20.8,23.453,59.673
DJI,2010,31.0,47.3693487265356,,75.9,37.3,75.6198067136345,,,88.0,88.0,85.0,1.42,54.9325895806101,,,274.0,18.1318292272693,2.6,31.7217801590586,3.35966682,19.9,23.361,60.259
DJI,2011,30.9,47.7457704618198,,73.7,36.7,75.6454983860587,,,87.0,87.0,84.0,1.42,56.2271822953844,,,269.0,17.947088178341,2.6,32.5862898477875,3.37655354,19.0,23.214,60.433
DJI,2012,31.0,48.0965909090909,,71.5,35.9,75.6748317959716,,,81.0,81.0,83.0,1.11,57.5227688121713,87.4,,257.0,17.7569124755444,2.5,33.4503143714739,3.299927,17.5,22.839,60.848
DJI,2013,31.0,48.4242662989955,,69.4,35.1,75.7082796157219,,,82.0,82.0,80.0,1.09,58.8200628177634,,,246.0,17.5607171712414,2.7,34.3141310003484,2.92013574,16.0,22.507,61.221
DJI,2014,31.2,48.8105004101723,,67.3,34.3,75.7452990400743,,,78.0,78.0,71.0,1.2,60.1181814104924,,,236.0,17.3597872241894,2.7,35.1773379919643,2.96726322,14.3,22.05,61.641
DJI,2015,31.3,49.1536250399233,,65.2,33.6,75.787045749845,,,84.0,84.0,74.0,1.28,61.4189057021902,,,244.0,17.1522983627991,2.6,36.0406591910231,3.3475771,13.2,21.49,61.957
DJI,2016,31.5,49.4085129906026,,63.2,32.9,75.8326297601131,,,68.0,68.0,75.0,1.46,62.7207944875462,,,251.0,16.9401482018476,2.6,36.9034579672701,2.7416594,12.8,20.971,62.191
DJI,2017,31.8,49.8223902830297,,61.0,32.1,75.8825219011635,,,76.0,76.0,81.0,1.44,64.0245443188833,,,247.0,16.7227543004264,2.7,37.7659979778095,2.46857476,12.7,20.637,62.797
DJI,2018,32.0,50.3787878787879,,59.1,31.3,75.9368501070513,,,84.0,84.0,86.0,1.42,65.3303073707524,,,257.0,16.5001591566628,2.6,38.6283121443525,2.33968735,12.2,20.318,63.038
DJI,2019,32.3,50.8582638548308,,57.3,30.6,75.9957463626693,,,85.0,85.0,83.0,,66.638239753157,,,244.0,16.2723925006662,2.5,39.4904333285141,2.16640544,11.9,20.015,63.085
DJI,2020,,51.2846733989518,,55.4,29.9,76.0499221845238,,,70.0,70.0,62.0,,66.7226376355667,,,234.0,16.1821027256286,,39.5254517732902,2.15048313,11.9,19.781,62.694
DJI,2021,,51.6034206306788,,53.7,29.1,76.1070470332222,,,59.0,59.0,50.0,,66.8116305230144,,,,16.086895710168,,39.5623765850528,2.87667227,12.3,19.58,62.305
DJI,2022,,51.8948398825339,,51.9,28.5,76.1671170797547,,,59.0,59.0,50.0,,66.9052134536498,,,,15.9867750651752,,39.6012054754992,,12.9,19.306,62.859
DJI,2023,,,,,,,,,72.0,72.0,76.0,,,,,,,,,,,,
TON,1997,,,,18.1,7.7,,,,95.0,96.0,97.0,,,,,,,,,,,21.925,68.49
TON,1998,,,,17.7,7.6,,,,96.0,97.0,96.0,,,,,,,,,,,23.371,68.642
TON,1999,,,,17.3,7.4,,,,93.0,94.0,97.0,,,96.0,,,,,,,,25.581,68.809
TON,2000,28.0,,,16.9,7.2,98.142789835481,,,97.0,95.0,95.0,,88.5791537671407,95.0,,94.0,0.185402807775327,1.5,34.1456717406298,2.90389204,,23.888,68.978
TON,2001,27.8,,,16.4,7.0,98.1427383710084,,,96.0,94.0,93.0,3.2000000477,88.582430170085,95.3,,95.0,0.185362570165541,1.5,34.1437352048423,3.42501593,,22.809,69.127
TON,2002,27.7,,,16.0,6.8,98.1426899860212,,,95.0,90.0,90.0,,88.585594953636,95.1,,94.0,0.185323720322071,1.5,34.1418657948577,3.58957744,,21.964,69.335
TON,2003,27.6,,,15.5,6.6,98.1426444446747,,,93.0,98.0,99.0,,88.5888765647286,97.0,,94.0,0.185283495566279,1.5,34.1399313993958,3.43583083,,21.506,69.495
TON,2004,27.5,,,15.1,6.4,98.1425921449859,,,99.0,99.0,99.0,2.4,88.5921524001837,98.0,,95.0,0.185243254127688,1.5,34.1379944654286,4.50741625,,22.417,69.67
TON,2005,27.5,,,14.7,6.2,98.179760420344,,,99.0,99.0,99.0,,89.164732051126,96.1,,95.0,0.179929200287929,1.4,34.6435803498031,4.38560247,,23.055,69.768
TON,2006,27.5,,,14.3,6.0,98.2169550462649,,,99.0,99.0,99.0,,89.7370412968395,98.0,,99.0,0.174618076649691,1.4,35.1487668968343,5.47225046,,22.773,69.894
TON,2007,27.5,,,14.0,5.9,98.2542019632701,,,99.0,99.0,99.0,,90.3102963886116,98.0,,97.0,0.169295035592085,1.4,35.6524560191754,4.73330021,,22.868,70.048
TON,2008,27.3,,,13.7,5.7,98.2915099295157,,,98.0,99.0,99.0,2.4,90.8839501461722,97.0,,97.0,0.163966450474389,1.4,36.1546718474085,6.05759716,,22.893,70.164
TON,2009,27.2,,,13.4,5.6,98.3288823239866,,,99.0,99.0,99.0,,91.4569000184115,98.1,,103.0,0.158645938673247,1.1,36.6487692220952,3.92779636,,23.1,70.012
TON,2010,27.2,,,13.2,5.5,98.3663324700148,,,99.0,99.0,99.0,2.48,92.0291584818118,99.0,,93.0,0.153333520569368,1.5,37.0447038965422,4.81632328,,23.131,70.323
TON,2011,27.2,,,13.0,5.4,98.4038497660673,,,99.0,99.0,99.0,,92.3261200556913,,,93.0,0.148029179010203,1.5,36.5725867606589,3.82126665,,23.403,70.381
TON,2012,27.2,,,12.8,5.4,98.4412230284163,,,95.0,95.0,95.0,,92.6148033309096,95.5,,92.0,0.142781828370392,1.5,36.1086502222735,4.79517698,,24.277,70.442
TON,2013,27.3,,,12.7,5.4,98.478397099063,,,99.0,99.0,99.0,,92.8971527146091,,,93.0,0.137565401376919,1.4,35.6516339617891,3.9839797,,25.355,70.505
TON,2014,27.4,,,12.5,5.4,98.5155050526421,,,98.0,98.0,99.0,,93.1762255534565,,,94.0,0.132341694640563,1.4,35.1969670888092,5.00648069,,26.091,70.54
TON,2015,27.6,,,12.4,5.4,98.5525389627508,,,96.0,96.0,99.0,,93.4521117836501,,69.5649065823589,86.0,0.127109328720475,1.4,34.7444167306719,4.47327423,,25.571,70.607
TON,2016,27.9,,,12.3,5.4,98.5895080009692,,,96.0,96.0,98.0,,93.724757668776,,69.5574007674951,84.0,0.121869036627172,1.3,34.2940977370908,4.81820822,,24.933,70.661
TON,2017,28.0,,,12.2,5.3,98.6264090246298,,,99.0,99.0,99.0,,93.9941530140325,,69.5498957167824,84.0,0.116620813386188,1.3,33.8460077914592,4.85577822,,25.43,70.713
TON,2018,28.2,,,12.0,5.3,98.6633452028853,,,99.0,99.0,99.0,,94.2607995232122,,69.5445106122968,84.0,0.11135955255698,1.2,33.3982275866405,4.80628061,,25.411,70.779
TON,2019,28.5,,,11.8,5.2,98.7003534529294,,,99.0,99.0,99.0,,94.5244604319356,98.3,69.5411143452097,125.0,0.106088905839896,1.1,32.9507430183973,4.75078154,,25.256,70.871
TON,2020,,,,11.5,5.0,98.7374596276458,,,99.0,99.0,99.0,,94.7849639291574,,69.5399771448808,126.0,0.100811614254081,,32.5400200279487,5.33435154,,24.889,70.928
TON,2021,,,,11.2,4.9,98.7746885865332,,,99.0,99.0,99.0,,95.042042135604,,69.540689320405,,0.09553163823663,,32.2628193531066,6.27256584,,24.728,70.986
TON,2022,,,,10.9,4.8,98.8120761396693,,,99.0,99.0,99.0,,95.2955412998895,,69.5436621748934,,0.0902517548614203,,32.0482928333068,,,24.958,71.27
TON,2023,,,,,,,,,99.0,99.0,99.0,,,,,,,,,,,,
MCO,1997,,,,5.8,3.1,,,,,99.0,99.0,,,,,,,,,,,16.266,
MCO,1998,,,,5.5,3.0,,,,,99.0,99.0,,,,,,,,,,,16.599,
MCO,1999,,,,5.3,2.9,,,,99.0,99.0,99.0,,,,,,,,,,,17.009,
MCO,2000,11.1,,,5.2,2.8,100.0,,,99.0,99.0,98.0,,100.0,,,,0.0,,100.0,3.69517851,,17.807,
MCO,2001,11.0,,,5.0,2.7,100.0,,,99.0,99.0,98.0,,100.0,,,,0.0,,100.0,3.75390792,,18.137,
MCO,2002,10.9,,,4.8,2.6,100.0,,,99.0,99.0,97.0,,100.0,,,,0.0,,100.0,3.80860424,,16.82,
MCO,2003,10.9,,,4.7,2.5,100.0,,,99.0,99.0,97.0,,100.0,,,,0.0,,100.0,4.43205786,,15.603,
MCO,2004,10.8,,,4.6,2.5,100.0,,,99.0,99.0,96.0,,100.0,,,,0.0,,100.0,4.52466917,,15.437,
MCO,2005,10.8,,,4.5,2.4,100.0,,,99.0,99.0,96.0,,100.0,,,,0.0,,100.0,4.50320387,,14.749,
MCO,2006,10.8,,,4.4,2.4,100.0,,,99.0,99.0,94.0,14.78,100.0,,,,0.0,,100.0,4.29524565,,14.052,
MCO,2007,10.8,,,4.3,2.3,100.0,,,99.0,99.0,95.0,14.64,100.0,,,,0.0,,100.0,3.81156135,,13.441,
MCO,2008,10.7,,,4.2,2.3,100.0,,,99.0,99.0,94.0,14.78,100.0,,,,0.0,,100.0,4.08357811,,13.567,
MCO,2009,10.7,,,4.1,2.2,100.0,,,99.0,99.0,92.0,15.18,100.0,,,,0.0,,100.0,4.84195948,,12.987,
MCO,2010,10.7,,,4.0,2.2,100.0,,,99.0,99.0,93.0,15.88,100.0,,,,0.0,,100.0,4.95791674,,12.461,
MCO,2011,10.8,,,3.9,2.1,100.0,,,99.0,99.0,91.0,18.32,100.0,,,,0.0,,100.0,4.63501215,,11.36,
MCO,2012,10.9,,,3.8,2.1,100.0,,,99.0,99.0,91.0,17.84,100.0,,,,0.0,,100.0,4.7558527,,11.042,
MCO,2013,11.0,,,3.7,2.0,100.0,,,99.0,99.0,91.0,22.3,100.0,,,,0.0,,100.0,4.57341814,,10.78,
MCO,2014,11.1,,,3.6,2.0,100.0,,,99.0,99.0,90.0,22.02,100.0,,,,0.0,,100.0,4.44085073,,10.921,
MCO,2015,11.3,,,3.5,1.9,100.0,,,99.0,99.0,89.0,,100.0,,,,0.0,,100.0,4.31544638,,10.696,
MCO,2016,11.5,,,3.4,1.8,100.0,,,99.0,99.0,89.0,,100.0,,,,0.0,,100.0,4.12037039,,10.866,
MCO,2017,11.7,,,3.3,1.8,100.0,,,99.0,99.0,88.0,,100.0,,,,0.0,,100.0,4.15852404,,10.513,
MCO,2018,12.0,,,3.2,1.7,100.0,,,99.0,99.0,88.0,,100.0,,,,0.0,,100.0,4.03953457,,10.684,
MCO,2019,12.3,,,3.1,1.7,100.0,,,99.0,99.0,88.0,,100.0,,,,0.0,,100.0,3.87725186,,10.432,
MCO,2020,,,,3.0,1.6,100.0,,,99.0,99.0,88.0,,100.0,,,,0.0,,100.0,4.27983093,,10.512,
MCO,2021,,,,2.9,1.5,100.0,,,99.0,99.0,88.0,,100.0,,,,0.0,,100.0,3.68486166,,9.868,
MCO,2022,,,,2.8,1.5,100.0,,,99.0,99.0,88.0,,100.0,,,,0.0,,100.0,,,9.724,
MCO,2023,,,,,,,,,99.0,99.0,88.0,,,,,,,,,,,,
MMR,1997,,21.8384601547041,0.5,96.5,41.0,,0.75,,,90.0,88.0,,,56.4,,,,,,,,42.546,59.243
MMR,1998,,23.7288539432928,0.5,94.0,39.9,,0.84,,,90.0,89.0,,,,,,,,,,,41.859,59.794
MMR,1999,,25.5173867228662,0.6,91.5,38.9,,0.94,,,75.0,86.0,,,,,,,,,,,41.056,59.881
MMR,2000,47.6,27.3047614852663,0.6,89.1,37.8,47.7268532369647,0.98,0.0,,82.0,84.0,0.7,63.4598761862451,,,371.0,10.1118722853968,3.3,58.3812403177287,2.0,,40.016,60.155
MMR,2001,46.6,29.0725808769016,0.7,86.7,36.8,49.1890418639071,0.95,0.0,,73.0,73.0,,64.0138787377536,57.0,,323.0,9.95294751828765,3.0,58.9231808058515,2.15,38.6,39.78,60.416
MMR,2002,45.7,30.7241373782283,0.7,84.3,35.7,50.6713196252269,0.92,0.0,,79.0,77.0,0.63,64.5659721349404,,,319.0,9.79456703694649,3.1,59.2414385300321,2.58,35.9,40.601,60.725
MMR,2003,44.8,32.2089803658518,0.8,81.9,34.7,52.1738693593399,0.88,4.0,8.0,78.0,80.0,0.69,65.1163566338286,67.5,,316.0,9.63661538587053,3.1,59.5552191066226,2.38,33.6,39.918,60.98
MMR,2004,43.9,33.5314975044804,0.8,79.3,33.7,53.6965766171392,0.84,8.0,39.0,82.0,86.0,0.71,65.6650226981939,,,326.0,9.47909907404162,3.0,59.8644915571785,2.32,31.4,38.743,61.25
MMR,2005,43.0,34.7275875229221,0.8,76.8,32.7,55.2393218321691,0.79,11.0,62.0,73.0,84.0,0.72,66.2119534701718,,,321.0,9.32202151789774,3.0,60.1692168081534,2.33,29.0,37.729,61.599
MMR,2006,42.1,35.7831123352707,0.8,74.1,31.9,56.8017092189817,0.75,19.0,75.0,82.0,78.0,0.72,66.7569454756528,,,332.0,9.16549742257837,2.9,60.4693120188437,2.25,25.7,36.525,61.893
MMR,2007,41.3,36.7606395235479,0.8,71.3,31.0,58.3838996351405,0.71,25.0,85.0,86.0,81.0,0.74,67.3001776825017,63.9,,318.0,9.00941747951835,2.6,60.7648068375521,2.02,21.7,36.295,62.371
MMR,2008,40.5,37.6617316791313,0.8,100.8,30.7,59.9857724295587,0.66,30.0,85.0,85.0,82.0,0.76,67.8416370024388,,,290.0,8.85378712584073,5.3,61.0556668293268,2.11,18.2,36.04,56.506
MMR,2009,40.0,38.5033228883303,0.9,65.8,29.3,61.6069476357524,0.62,39.0,91.0,90.0,87.0,0.77,68.3369207154711,,,280.0,8.69871601368936,2.2,61.0463231948669,2.16,13.8,35.636,63.155
MMR,2010,39.6,39.1790298631291,0.9,63.2,28.5,63.2478211567168,0.59,41.0,92.0,90.0,88.0,0.86,68.8298210389307,70.6,74.2287454200999,293.0,8.54399603286586,2.0,61.0340416556408,1.96,11.0,35.257,63.329
MMR,2011,39.4,39.7012102874433,0.9,60.5,27.8,64.9077560427868,0.57,50.0,40.0,84.0,88.0,0.87,69.3199772404652,,74.2522368832729,279.0,8.38984106748939,1.9,61.0187975908147,1.93,8.4,34.896,63.901
MMR,2012,39.4,40.1171297006271,0.9,58.0,27.1,66.5868862184781,0.55,57.0,58.0,84.0,84.0,0.88,69.807531674854,,74.2758533522722,285.0,8.23615027542663,1.8,61.0005877099578,2.41,7.8,34.714,64.141
MMR,2013,39.6,40.4618850920015,0.9,55.6,26.4,68.2848517202293,0.54,61.0,75.0,75.0,86.0,0.9,70.2923176898012,,74.2994703561755,268.0,8.08302779175736,1.8,60.9794307726959,3.2,6.9,34.728,64.815
MMR,2014,40.0,40.7430343047172,0.9,53.4,25.7,70.0019904371487,0.52,71.0,88.0,88.0,88.0,0.93,70.7745834946792,,74.323330825894,262.0,7.93027636208138,1.8,60.9552508554782,4.39,5.9,34.917,65.056
MMR,2015,40.4,40.9687856870955,0.9,51.3,25.1,71.7410019192318,0.49,74.0,89.0,89.0,84.0,1.06,71.2558687447799,,74.3490499677494,243.0,7.77664788229475,1.7,60.9272982411117,5.48,4.9,35.166,65.561
MMR,2016,40.9,41.1584984195537,0.9,49.4,24.4,73.5016743679592,0.46,81.0,90.0,90.0,91.0,1.06,71.7359385456596,60.2,74.3767484704823,242.0,7.6221131560348,1.7,60.8950576944487,5.11,4.2,35.197,65.685
MMR,2017,41.2,41.3140402231958,0.9,47.7,23.8,75.2835432452828,0.42,82.0,89.0,89.0,83.0,1.05,72.2144177894111,,74.4064213128383,238.0,7.46674270042412,1.5,60.8580490867201,5.08,3.8,34.86,65.843
MMR,2018,41.7,41.4205128991217,0.9,46.0,23.2,77.0863359395665,0.39,86.0,91.0,91.0,93.0,1.05,72.6910428346126,,74.4382008519547,215.0,7.31051720167131,1.5,60.8157225536331,4.9,3.6,34.528,66.465
MMR,2019,42.1,41.4691032504271,0.9,44.5,22.6,78.9093353384479,0.35,86.0,90.0,90.0,84.0,1.04,73.1653187541976,,74.4719549274603,213.0,7.15360239273546,1.3,60.7676663392125,4.71,3.4,34.355,66.61
MMR,2020,,41.4499495889708,0.9,42.9,22.1,80.7287633167077,0.33,81.0,84.0,84.0,91.0,1.06,73.6368789464518,,74.5076907475993,179.0,6.9960697623285,,60.7134182435255,4.62,4.0,34.244,66.797
MMR,2021,,41.3115487914055,0.9,41.5,21.6,82.3310617247242,0.34,22.0,37.0,37.0,44.0,,74.1054971161436,,74.5456507393466,,6.83781544420727,,60.6522797798992,5.63,4.6,34.141,65.672
MMR,2022,,41.1250400852203,0.9,40.1,21.1,82.3844402137068,0.35,43.0,71.0,71.0,75.0,,74.1301534432673,,74.5855843111078,,6.80942763390235,,60.6147494477444,,5.3,33.819,67.256
MMR,2023,,,,,,,,,76.0,76.0,74.0,,,,,,,,,,,,
MOZ,1997,,59.6075592101599,6.3,202.4,53.5,,13.51,,,62.0,61.0,,,44.2,,,,,,,,164.235,47.408
MOZ,1998,,59.8160772506747,7.1,192.2,51.2,,14.42,,,65.0,64.0,,,,,,,,,,,166.02,48.024
MOZ,1999,,59.9956772175599,7.9,182.0,48.9,,15.11,,,68.0,67.0,,,,,,,,,,,169.276,48.812
MOZ,2000,49.4,60.1384659013847,8.6,172.0,46.5,22.7135095802514,15.51,0.0,,70.0,71.0,,10.2305487963868,,,532.0,58.5221523935801,4.4,,2.18767238,,168.755,49.491
MOZ,2001,49.6,60.243670215331,9.3,162.8,44.3,23.7660889119429,15.47,0.0,25.0,73.0,74.0,,11.2260111087981,,,501.0,56.7640408588603,4.3,,2.87893057,36.8,167.399,50.065
MOZ,2002,49.8,60.3261049700867,9.8,154.4,42.2,25.281950672123,15.07,0.0,76.0,76.0,77.0,,12.2572646339569,,,461.0,55.0095487246793,4.1,,3.2773509,35.5,165.639,50.59
MOZ,2003,50.1,60.3964834218041,10.2,146.8,40.4,26.8306654926848,14.52,2.0,76.0,85.0,80.0,,13.3023143058234,47.7,,442.0,53.2591652121362,4.0,,3.39533854,34.4,161.311,50.87
MOZ,2004,50.3,60.4383228190562,10.5,139.9,38.7,28.4125475477891,14.0,4.0,76.0,83.0,79.0,,14.3614035663123,,,420.0,51.5124470316343,4.0,,3.67226458,34.5,157.664,51.249
MOZ,2005,50.3,60.4834459465375,10.8,133.4,37.3,30.0268645534793,13.62,7.0,75.0,80.0,78.0,,15.4341574090753,,,404.0,49.7698572308192,3.9,,4.37538815,33.7,157.164,51.561
MOZ,2006,50.3,60.5048157704856,11.0,127.3,36.0,31.6744358371789,13.21,15.0,75.0,78.0,76.0,0.85,16.5211559577989,,,390.0,48.0305616686398,4.1,,4.08873844,32.9,156.756,51.961
MOZ,2007,50.2,60.53646416321,11.2,119.8,35.0,33.3535146665371,12.93,48.0,75.0,75.0,75.0,0.75,17.6213721830878,,11.6828861274331,379.0,46.2958467212694,3.9,,3.93067098,30.3,155.861,52.566
MOZ,2008,49.9,60.6177706709798,11.4,113.5,34.1,35.2069187179296,12.76,47.0,75.0,75.0,77.0,0.79,18.8302407708135,55.3,11.7459774175346,374.0,44.4531146271411,4.1,,4.22139311,29.0,158.621,53.164
MOZ,2009,49.6,60.7051054436834,11.6,107.5,33.3,37.1024439275655,12.65,65.0,74.0,74.0,80.0,0.84,20.0645617499618,,11.8128435435516,355.0,42.6103920284738,4.4,,5.20390034,25.1,160.505,53.788
MOZ,2010,49.2,60.7742108542641,11.8,104.5,32.6,39.0283491613439,12.53,21.0,74.0,74.0,82.0,0.85,21.3170069551163,,11.8805189337948,322.0,40.7767639664587,4.3,,5.43892908,22.2,161.838,54.198
MOZ,2011,49.0,60.8970799897212,11.9,100.1,32.0,40.9829957259919,12.42,44.0,77.0,77.0,82.0,0.84,22.5867672282022,54.3,11.948732930818,296.0,38.9531533868059,4.4,,5.00311899,20.7,164.848,54.869
MOZ,2012,48.8,61.0693064028792,12.1,95.8,31.4,42.9657407480855,12.42,69.0,80.0,80.0,83.0,0.85,23.8737014232425,,12.0174868185003,271.0,37.1396963265218,4.4,,5.24640608,22.6,167.545,55.639
MOZ,2013,48.7,61.2874587960052,12.2,91.2,30.9,44.975925386408,12.03,73.0,82.0,82.0,83.0,0.8,25.1776607454077,,12.086779893385,241.0,35.3365298485987,4.3,,6.12585449,27.8,170.249,56.492
MOZ,2014,48.5,61.543389579298,12.3,87.3,30.3,47.0128819373376,11.12,83.0,85.0,85.0,83.0,0.8,26.498493533672,,12.1566115483386,241.0,33.5437894353422,4.1,,6.33251858,34.6,170.375,57.274
MOZ,2015,48.3,61.8464747205867,12.4,82.8,29.7,49.0759428639125,10.44,84.0,85.0,85.0,83.0,0.78,27.8360509112133,73.0,12.2269836878297,226.0,31.7616129049973,3.9,,6.71663332,42.3,168.903,58.151
MOZ,2016,48.2,62.1009582943927,12.4,79.4,29.1,51.1644141801736,9.62,78.0,85.0,85.0,83.0,0.78,29.1901697914073,,,194.0,29.9901342493114,3.9,,7.28134441,44.4,167.354,59.038
MOZ,2017,48.1,62.4314638373779,12.3,77.0,28.4,53.2771826866148,8.91,86.0,85.0,85.0,83.0,0.76,30.560328246432,,,177.0,28.2297877584698,3.9,,7.83763266,41.1,165.462,59.771
MOZ,2018,48.0,62.8242143785368,12.3,74.8,27.9,55.4139858964107,8.5,87.0,85.0,85.0,83.0,0.76,31.9467194446126,,,160.0,26.4803885108552,3.8,,8.0889616,35.3,163.386,60.526
MOZ,2019,47.9,63.2512658657692,12.2,72.0,27.3,57.5753680766886,8.19,89.0,85.0,85.0,83.0,0.71,33.350311214661,,,150.0,24.7412794523784,3.7,,7.95272589,30.9,161.32,61.166
MOZ,2020,,63.6580976675985,12.1,70.1,26.8,59.7601108598003,7.84,84.0,71.0,71.0,73.0,0.7,34.7705804730804,,,127.0,23.0129523489953,,,7.56957626,28.3,159.032,61.172
MOZ,2021,,64.0055642245854,11.9,68.1,26.2,61.4809315914592,6.96,89.0,56.0,56.0,62.0,0.73,36.0718806213065,,,,21.2951255349869,,,9.05218315,26.3,156.822,59.325
MOZ,2022,,64.2560364128818,11.6,66.2,25.7,63.1953657541075,5.54,93.0,55.0,55.0,63.0,,37.3797966827908,,,,19.5887695616987,,,,24.8,155.276,59.625
