,ISO_3,year,Compensation of employees (% of expense),CPIA business regulatory environment rating (1=low to 6=high),CPIA debt policy rating (1=low to 6=high),CPIA efficiency of revenue mobilization rating (1=low to 6=high),Gini index,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)"
3036,ALB,2009,21.31121189187793,2.1986815998329154,2.2159252297410195,2.643188700918964,36.583333333333336,62.932
3037,ALB,2010,21.1025201561229,2.1644345238095237,2.0825892857142856,2.6845238095238093,37.2625,63.348
3038,ALB,2011,26.6061837832579,2.2848209064327483,2.3357711988304093,2.627783260233918,39.329166666666666,68.097
3039,ALB,2012,26.878818918257,2.7020833333333334,2.2709325396825397,2.646130952380952,29.0,64.417
3040,ALB,2013,25.5929427888447,2.25,2.416666666666667,2.6875,36.225,59.711
3041,ALB,2014,24.8713076575217,2.6166666666666663,2.3197916666666663,2.690104166666667,34.6,61.319
3042,ALB,2015,24.4707539254482,2.408986581920904,2.0434322033898304,2.4477561633281972,32.8,64.087
3043,ALB,2016,23.0646147848576,2.6012591575091566,2.106227106227106,2.656822344322345,33.7,66.179
3044,ALB,2017,23.7847238030566,2.507380952380953,2.079642857142858,2.6354365079365083,33.1,66.919
3045,ALB,2018,23.5292983855356,2.6027573718421237,2.1345263564265116,2.650806972417847,30.1,68.305
3046,ALB,2019,23.8784786984864,2.4961100493709187,2.0743011095185,2.5836060678451975,30.1,69.661
3047,ALB,2020,23.2497923558788,2.3803057590557595,1.949253911174643,2.5508541052443494,29.4,67.153
3048,ALB,2021,22.722883232675,2.2620699753967184,2.3423532309567614,2.6427608817172947,40.84166666666667,68.57
3049,ALB,2022,22.504968115580873,2.3292174896714544,2.359642025706604,2.7669175027870674,38.170833333333334,70.893
3050,ALB,2023,18.216370302051054,2.273616820491821,2.423781736281737,2.754098613473613,36.104166666666664,71.301
3051,COL,1997,43.3722179680301,2.5067813507593426,2.1290833814179813,2.593027802610182,58.5,71.058
3052,COL,1998,43.3722179680301,2.484238429353434,2.124800191815856,2.5551320556826846,58.5,70.953
3053,COL,1999,42.2280894287067,2.410360720375106,2.0446764756627287,2.546583724069338,58.5,70.282
3054,COL,2000,45.0072959677038,2.497841650962444,2.1122775435498378,2.6038396355872635,58.4,70.464
3055,COL,2001,45.0072959677038,2.4737927379189664,2.051190155696146,2.59177743751963,57.3,70.506
3056,COL,2002,45.0072959677038,2.4676800976800966,2.118202075702076,2.593702686202686,56.0,69.461
3057,COL,2003,20.1810664548139,2.4290010712522996,2.0896326160136063,2.568513548630741,53.6,70.376
3058,COL,2004,20.1810664548139,2.4836100493709186,2.0334677761851676,2.5469394011785313,55.0,69.682
3059,COL,2005,20.1810664548139,2.6610907051754573,2.1428596897598453,2.663306972417847,53.9,68.354
3060,COL,2006,20.1810664548139,2.487248087226865,2.1472678442807895,2.629911587068846,53.9,67.733
3061,COL,2007,20.1810664548139,2.418585499865988,2.0591445546323595,2.538400662120174,53.9,67.117
3062,COL,2008,18.3588265884608,2.585230194769669,2.1056626591166063,2.7003169794288215,55.3,67.497
3063,COL,2009,18.7709914797218,2.443674984295777,2.093527543549838,2.5850896355872637,54.3,70.388
3064,COL,2010,18.3614925469826,2.4196260712522992,2.032440155696145,2.57302743751963,54.6,70.537
3065,COL,2011,23.026643541949,2.5627212894438465,2.0810819414328465,2.6863400006778146,53.5,71.097
3066,COL,2012,11.2504733839177,2.549662517631268,2.130234709140959,2.6879177472927474,52.6,71.822
3067,COL,2013,7.82903341843354,2.5194520586746156,2.0581118559627605,2.6580280348658487,52.6,71.129
3068,COL,2014,9.61090504924421,2.508450141065146,2.0504758674915315,2.654231154781784,52.5,70.979
3069,COL,2015,11.140376972923,2.5241183482673755,2.048527894172916,2.657760940848755,51.0,71.172
3070,COL,2016,10.7067874762732,2.4809489556692244,2.0326949286579614,2.5814478451563687,50.6,70.67
3071,COL,2017,11.3825818200372,2.4290010712522996,2.0896326160136063,2.568513548630742,49.7,70.388
3072,COL,2018,13.3584008075432,2.4975472474385514,2.0330450708711574,2.551335536444232,50.4,69.757
3073,COL,2019,10.6095546734081,2.5544589693931794,2.1432121971595652,2.6411619009645335,51.3,68.992
3074,COL,2020,10.6721346459045,2.6750302840434417,2.2526670843776113,2.6587267648287396,53.5,68.244
3075,COL,2021,9.53957487658297,2.440506184636619,2.0747238148325104,2.5792099325794977,55.1,69.517
3076,COL,2022,9.38033780661332,2.675202067669172,2.252637844611529,2.658686560150377,54.8,68.279
3077,COL,2023,9.38033780661332,2.49497166210982,2.15738750284803,2.630705029619504,54.8,69.087
3078,MNG,1997,10.3343465045593,2.189583333333333,2.29375,2.64375,35.5875,62.116
3079,MNG,1998,11.6598775070436,2.6479166666666663,2.252083333333333,2.685416666666667,30.3,62.173
3080,MNG,1999,12.5707714516405,2.2729166666666663,2.2729166666666663,2.70625,36.7375,62.233
3081,MNG,2000,12.679114198871,2.35625,2.29375,2.76875,36.725,62.37
3082,MNG,2001,11.557471320542,2.3354166666666663,2.252083333333333,2.7270833333333337,35.6375,62.403
3083,MNG,2002,14.2119723031518,2.6479166666666663,2.1479166666666663,2.70625,32.9,62.332
3084,MNG,2003,29.5391396715552,2.125,2.166666666666667,2.604166666666667,35.704166666666666,62.15
3085,MNG,2004,29.5391396715552,2.145833333333333,2.291666666666667,2.604166666666667,35.6375,61.967
3086,MNG,2005,29.5391396715552,3.5,3.0,3.5,36.787499999999994,61.824
3087,MNG,2006,24.2458386672885,3.5,3.0,3.5,36.49166666666666,61.709
3088,MNG,2007,23.9891566220976,3.5,3.0,3.5,35.8,61.635
3089,MNG,2008,32.6490059185553,3.5,3.0,3.0,37.474999999999994,60.822
3090,MNG,2009,33.2358749894449,3.5,3.0,3.5,36.13333333333333,61.218
3091,MNG,2010,29.2060106461509,3.5,3.5,3.5,33.1,61.399
3092,MNG,2011,24.9058507128412,3.5,4.0,3.5,33.9,62.42
3093,MNG,2012,26.4959285190157,3.5,4.0,3.5,33.8,62.366
3094,MNG,2013,18.3192248535674,3.5,3.5,3.5,34.145833333333336,62.308
3095,MNG,2014,18.0100695312405,3.5,3.0,3.5,32.0,62.436
3096,MNG,2015,18.6605974711654,3.5,3.0,3.5,35.545833333333334,62.608
3097,MNG,2016,16.1440296792443,3.5,2.5,3.5,32.3,61.26
3098,MNG,2017,18.0969579352691,3.5,2.5,3.5,35.24166666666667,62.08
3099,MNG,2018,16.992326446479,3.5,3.0,3.5,32.7,62.84
3100,MNG,2019,15.4936548846992,3.5,3.0,3.5,36.90833333333333,67.62
3101,MNG,2020,14.0864233815479,2.199631662912913,2.20382307022932,2.5469158434002184,38.2875,65.343
3102,MNG,2021,9.88730453942495,2.088709677419355,1.8447580645161292,2.45497311827957,35.96666666666667,63.591
3103,MNG,2022,9.88730453942495,2.54129832957958,2.049656403562653,2.534415843400219,31.4,65.341
3104,MNG,2023,9.88730453942495,2.145498963637551,2.2074253480326664,2.6305750676972384,37.6125,64.985
3105,CAF,1997,15.764088734292484,2.0,1.5,2.5,33.8875,73.138
3106,CAF,1998,16.504578092644486,2.0,1.5,2.5,33.704166666666666,73.119
3107,CAF,1999,15.840202834675377,2.0,1.5,2.5,33.21666666666667,73.082
3108,CAF,2000,16.018840858516313,2.0,1.5,2.5,32.833333333333336,73.017
3109,CAF,2001,15.74841843558539,2.0,1.5,2.5,32.81666666666666,72.998
3110,CAF,2002,15.708443959168784,2.0,1.5,2.5,32.954166666666666,72.963
3111,CAF,2003,15.041034443203207,2.0,1.5,2.5,32.775,72.888
3112,CAF,2004,53.4656912641883,2.0,1.5,2.5,44.42916666666666,72.868
3113,CAF,2005,14.853443627360313,2.0,1.5,2.5,32.12083333333334,72.838
3114,CAF,2006,14.089295117650197,2.0,1.5,2.5,32.12083333333333,72.855
3115,CAF,2007,14.791336813117942,2.0,2.0,2.5,33.954166666666666,72.897
3116,CAF,2008,39.4741878591047,2.0,2.0,2.5,56.2,72.919
3117,CAF,2009,27.3874455304506,2.0,2.5,2.5,37.1125,72.983
3118,CAF,2010,24.7183383931604,2.0,3.0,2.5,36.625,73.06
3119,CAF,2011,29.7313574569074,2.0,3.0,3.0,36.58333333333333,73.168
3120,CAF,2012,48.8255636415639,2.0,3.0,3.0,41.84583333333333,73.349
3121,CAF,2013,16.636112999869145,2.0,3.0,2.5,34.12083333333334,73.442
3122,CAF,2014,69.4966605871073,2.0,3.0,2.5,40.87916666666666,73.684
3123,CAF,2015,60.7411196005384,2.0,3.0,2.5,40.87916666666666,73.844
3124,CAF,2016,50.4082847170459,2.0,2.5,2.5,41.4125,73.846
3125,CAF,2017,47.8910066085624,2.0,2.5,2.5,41.31666666666666,73.856
3126,CAF,2018,49.1138944132945,2.0,2.5,2.5,41.24166666666667,73.864
3127,CAF,2019,50.2879583175504,2.0,2.5,2.5,41.24166666666667,73.853
3128,CAF,2020,38.6803700321848,2.0,2.5,2.5,42.35416666666667,73.145
3129,CAF,2021,49.9024265440372,2.0,3.0,2.5,43.0,73.018
3130,CAF,2022,16.26286455697253,2.0,3.0,2.5,33.1,73.759
3131,CAF,2023,15.554971540564152,2.0,3.0,2.5,32.81666666666667,73.717
3132,COM,1997,27.813820912345555,2.5,1.5,2.5,33.366666666666674,42.683
3133,COM,1998,27.207770657711656,2.5,1.5,2.5,33.366666666666674,42.615
3134,COM,1999,27.18562802456095,2.5,1.5,2.5,33.366666666666674,42.494
3135,COM,2000,27.185628024560945,2.5,1.5,2.5,33.645833333333336,42.4
3136,COM,2001,27.18562802456095,2.5,1.5,2.5,33.554166666666674,42.302
3137,COM,2002,27.591680478910465,2.5,1.5,2.5,33.554166666666674,42.227
3138,COM,2003,27.59168047891047,2.5,1.5,2.5,33.55416666666667,42.132
3139,COM,2004,27.51146729872072,2.5,1.5,2.5,55.9,41.956
3140,COM,2005,27.185628024560945,2.5,1.5,2.5,33.554166666666674,42.312
3141,COM,2006,27.813820912345555,2.5,1.5,2.5,33.366666666666674,42.677
3142,COM,2007,27.813820912345555,2.5,2.0,2.5,33.72083333333333,43.045
3143,COM,2008,27.919166675096342,2.5,2.0,2.5,33.329166666666666,43.412
3144,COM,2009,28.19819647088488,2.5,2.0,2.5,32.6875,43.776
3145,COM,2010,27.18287676652517,2.5,2.0,2.5,32.97916666666667,44.139
3146,COM,2011,27.468240027570477,2.5,2.0,2.5,34.0125,44.502
3147,COM,2012,27.01225429298365,2.5,2.5,2.5,34.41666666666667,44.867
3148,COM,2013,29.038774468663,2.5,2.5,2.5,34.233333333333334,45.25
3149,COM,2014,25.800451089128924,2.5,2.5,2.5,45.3,45.653
3150,COM,2015,23.854009367934484,3.0,3.0,2.5,33.587500000000006,46.642
3151,COM,2016,23.272938382182243,3.0,3.0,2.5,34.35416666666667,47.626
3152,COM,2017,24.24141176918979,3.0,3.0,2.5,34.90833333333334,48.543
3153,COM,2018,24.959642466673444,3.0,3.0,2.5,34.52083333333333,49.411
3154,COM,2019,25.589284299311522,3.0,3.0,2.5,33.53333333333334,50.282
3155,COM,2020,25.77783901133682,3.0,3.0,2.5,33.6,50.791
3156,COM,2021,25.715818619918124,3.0,2.5,2.0,32.22500000000001,51.843
3157,COM,2022,30.112809489666184,3.0,2.5,2.0,33.766666666666666,52.367
3158,COM,2023,30.18010080759025,3.0,2.5,2.0,33.766666666666666,52.258
3159,CMR,1997,12.486207904377554,3.5,2.5,4.0,32.233333333333334,82.917
3160,CMR,1998,38.4227690483249,3.5,2.5,4.0,35.4375,82.853
3161,CMR,1999,37.0915473940049,3.5,2.5,4.0,35.4375,82.8
3162,CMR,2000,12.279499057302814,3.5,2.5,4.0,32.24166666666667,82.747
3163,CMR,2001,18.023111965366166,3.5,2.5,4.0,42.1,82.691
3164,CMR,2002,12.175543135755603,3.5,2.5,4.0,32.24166666666667,82.63
3165,CMR,2003,12.155958069210154,3.5,2.5,4.0,32.391666666666666,82.58
3166,CMR,2004,12.061420173119838,3.5,2.5,4.0,32.391666666666666,82.55
3167,CMR,2005,12.061420173119838,3.5,2.5,4.0,32.09166666666667,82.511
3168,CMR,2006,10.95928703593087,3.0,2.5,3.5,32.704166666666666,82.486
3169,CMR,2007,24.317099486452378,3.0,3.0,3.5,42.8,82.461
3170,CMR,2008,11.113720576998084,3.0,3.0,3.5,33.045833333333334,80.771
3171,CMR,2009,13.772516318124808,3.0,3.0,3.5,31.2875,78.963
3172,CMR,2010,13.406781875458796,3.0,3.0,3.5,32.82083333333334,77.037
3173,CMR,2011,13.952325658307428,3.0,3.5,3.5,33.56666666666667,75.997
3174,CMR,2012,35.9644409792447,3.0,4.0,3.5,35.49583333333334,74.93
3175,CMR,2013,36.6651630831259,3.0,4.0,3.5,35.65416666666667,73.835
3176,CMR,2014,36.8578229820385,3.0,4.0,3.5,46.6,72.712
3177,CMR,2015,38.5008877991037,3.0,3.5,3.5,40.875,71.759
3178,CMR,2016,39.5118678185021,3.0,3.5,3.5,39.2,70.828
3179,CMR,2017,43.8638629565848,3.0,3.5,3.5,40.7375,69.908
3180,CMR,2018,39.9378635931009,3.0,3.5,3.5,40.974999999999994,68.985
3181,CMR,2019,35.3806667075939,3.0,3.5,3.5,40.16666666666667,68.046
3182,CMR,2020,37.1678236743041,3.0,3.5,3.5,41.233333333333334,66.498
3183,CMR,2021,34.6685190705039,2.5,3.5,3.0,42.2,65.862
3184,CMR,2022,18.8957318429257,3.0,3.5,3.0,34.80833333333334,66.259
3185,CMR,2023,19.890899120343498,3.0,3.5,3.0,34.050000000000004,66.193
3186,TZA,1997,23.47677102354324,3.5,4.0,4.0,31.94166666666667,87.627
3187,TZA,1998,23.47677102354324,3.5,4.0,4.0,31.941666666666666,87.608
3188,TZA,1999,23.47677102354324,3.5,4.0,4.0,31.94166666666667,87.595
3189,TZA,2000,25.464831768390514,3.5,4.0,4.0,37.3,87.572
3190,TZA,2001,23.476771023543243,3.5,4.0,4.0,31.775000000000002,87.572
3191,TZA,2002,24.32206439885792,3.5,4.0,4.0,31.170833333333334,87.962
3192,TZA,2003,22.580302560135365,3.5,4.0,4.0,31.054166666666667,88.342
3193,TZA,2004,21.366297117105375,3.5,4.0,4.0,30.629166666666666,88.713
3194,TZA,2005,22.979325814110798,3.5,4.0,4.0,30.375,89.074
3195,TZA,2006,23.1784137741231,3.5,4.0,3.0,30.82916666666667,89.428
3196,TZA,2007,25.530300047721937,3.5,4.0,4.0,40.3,88.952
3197,TZA,2008,22.257628107820317,3.5,4.0,4.0,31.054166666666667,88.462
3198,TZA,2009,19.6742866333005,3.5,4.0,4.0,31.170833333333334,87.959
3199,TZA,2010,19.6742866333005,3.5,4.0,4.0,31.429166666666667,87.438
3200,TZA,2011,20.1448880106345,3.5,4.0,4.0,37.8,86.893
3201,TZA,2012,21.2334096695661,3.5,4.0,4.0,31.5625,86.329
3202,TZA,2013,20.5896750351398,3.5,4.0,4.0,31.695833333333333,85.741
3203,TZA,2014,19.6597853846454,3.5,4.0,4.0,31.258333333333333,85.129
3204,TZA,2015,21.3252739519666,3.5,4.0,4.0,31.829166666666666,85.102
3205,TZA,2016,24.6068365171159,3.5,4.0,4.0,33.97916666666667,85.065
3206,TZA,2017,20.366647605861,3.0,4.0,4.0,31.71666666666667,85.037
3207,TZA,2018,20.9457167905273,3.0,4.0,3.5,40.5,85.019
3208,TZA,2019,17.5551547506344,3.0,4.0,3.0,32.00833333333334,85.008
3209,TZA,2020,21.8459503807939,3.0,4.0,3.0,32.34583333333333,81.55
3210,TZA,2021,20.6300052363372,3.0,4.0,3.0,32.85,84.803
3211,TZA,2022,16.016200044132,3.0,4.0,3.0,32.37083333333334,84.928
3212,TZA,2023,17.5551547506344,3.0,4.0,3.0,32.00833333333333,84.968
3213,TUN,1997,40.2380208875473,2.270833333333333,2.625,3.166666666666667,38.70833333333333,51.648
3214,TUN,1998,40.9383386684774,2.208333333333333,2.479166666666667,3.083333333333333,38.70833333333333,51.357
3215,TUN,1999,40.277307085918,2.083333333333333,2.125,2.75,39.229166666666664,51.058
3216,TUN,2000,39.7631914835836,2.541666666666667,1.875,2.541666666666667,40.8,50.749
3217,TUN,2001,40.3703938605949,1.9375,2.041666666666667,2.729166666666667,39.337500000000006,50.428
3218,TUN,2002,40.7014469415303,2.020833333333333,2.25,2.875,40.766666666666666,50.099
3219,TUN,2003,41.4448245506513,2.0166666666666666,2.1729166666666666,2.9229166666666666,41.59166666666667,49.767
3220,TUN,2004,39.6981260238942,1.9958333333333333,2.09375,2.85625,41.78333333333333,49.468
3221,TUN,2005,38.9608847730988,2.572916666666667,1.8458333333333332,2.6416666666666666,37.7,49.22
3222,TUN,2006,38.8649832190652,1.9958333333333333,2.09375,2.85625,41.125,49.589
3223,TUN,2007,37.8105221215883,2.0166666666666666,2.197916666666667,2.9312500000000004,40.804166666666674,49.894
3224,TUN,2008,34.9093581577658,2.020833333333333,2.208333333333333,2.854166666666667,39.825,50.274
3225,TUN,2009,34.9444128666337,2.104166666666667,2.208333333333333,2.854166666666667,39.14583333333333,50.691
3226,TUN,2010,34.6452017845935,2.645833333333333,2.020833333333333,2.666666666666667,35.8,50.899
3227,TUN,2011,34.8453922725295,2.25,2.541666666666667,3.0625,39.02083333333333,51.287
3228,TUN,2012,35.0527653195779,2.104166666666667,2.3125,2.854166666666667,38.0625,52.111
3229,TUN,2013,23.59727587250814,2.75,2.395833333333333,2.833333333333333,30.195833333333333,51.782
3230,TUN,2014,22.671749903147063,2.75,2.416666666666667,2.875,30.45,51.675
3231,TUN,2015,21.930886360624044,2.75,2.395833333333333,2.854166666666667,32.8,51.645
3232,TUN,2016,26.16092085147485,2.6875,2.208333333333333,2.770833333333333,30.195833333333333,52.042
3233,TUN,2017,24.806609809352935,2.6875,2.270833333333333,2.854166666666667,30.195833333333333,51.945
3234,TUN,2018,31.6134530553475,2.645833333333333,2.270833333333333,2.8125,32.37916666666667,53.257
3235,TUN,2019,22.6851317959973,2.6388888888888893,2.1388888888888893,2.7986111111111107,31.554166666666667,54.538
3236,TUN,2020,25.127153428604736,2.708333333333333,2.25,2.875,30.195833333333333,51.898
3237,TUN,2021,21.66152731672785,2.729166666666667,2.395833333333333,2.895833333333333,33.7,51.693
3238,TUN,2022,25.08600404055193,2.75,2.395833333333333,2.833333333333333,30.195833333333333,51.796
3239,TUN,2023,21.912527265453807,2.833333333333333,2.395833333333333,2.8125,29.954166666666666,51.249
3240,GAB,1997,23.960693902501514,2.604166666666667,2.104166666666667,2.6875,31.075000000000003,50.394
3241,GAB,1998,26.04358339897919,2.604166666666667,2.166666666666667,2.729166666666667,31.075000000000003,50.241
3242,GAB,1999,25.421751285116372,2.604166666666667,2.104166666666667,2.6875,31.075000000000003,50.341
3243,GAB,2000,25.421751285116372,2.604166666666667,2.041666666666667,2.708333333333333,31.075000000000003,50.306
3244,GAB,2001,26.04358339897919,2.604166666666667,2.166666666666667,2.729166666666667,31.075000000000003,50.21
3245,GAB,2002,25.7284736720524,2.604166666666667,2.166666666666667,2.729166666666667,31.075,50.177
3246,GAB,2003,25.477793003948783,2.604166666666667,2.208333333333333,2.729166666666667,31.075000000000003,50.121
3247,GAB,2004,25.477793003948783,2.604166666666667,2.208333333333333,2.729166666666667,31.075000000000003,50.13
3248,GAB,2005,23.51258370158122,2.604166666666667,2.166666666666667,2.729166666666667,42.2,50.135
3249,GAB,2006,25.421751285116372,2.604166666666667,2.041666666666667,2.708333333333333,31.075000000000003,50.297
3250,GAB,2007,25.421751285116372,2.604166666666667,2.041666666666667,2.708333333333333,31.075000000000003,50.328
3251,GAB,2008,24.244969990149947,2.625,2.1875,2.6875,30.97083333333333,50.594
3252,GAB,2009,26.144809785663558,2.729166666666667,2.25,2.708333333333333,30.704166666666666,50.841
3253,GAB,2010,23.443140034962507,2.6875,2.145833333333333,2.666666666666667,30.250000000000004,51.004
3254,GAB,2011,21.979664084453884,2.833333333333333,2.395833333333333,2.8125,30.25,51.211
3255,GAB,2012,36.055611684799,2.3125,2.625,3.145833333333333,38.516666666666666,51.478
3256,GAB,2013,38.9498655392477,2.291666666666667,2.666666666666667,3.166666666666667,38.4875,51.738
3257,GAB,2014,42.683813257119,2.229166666666667,2.5625,3.041666666666667,38.0625,52.02
3258,GAB,2015,48.9070718773869,2.1875,2.479166666666667,2.916666666666667,38.52083333333333,52.299
3259,GAB,2016,51.4766498396554,2.125,2.354166666666667,2.75,39.13333333333334,52.601
3260,GAB,2017,53.9536418915202,2.520833333333333,2.104166666666667,2.625,38.0,52.915
3261,GAB,2018,54.6274057999956,2.020833333333333,2.5,2.9375,37.979166666666664,53.179
3262,GAB,2019,51.4574294256193,2.020833333333333,2.479166666666667,2.958333333333333,38.670833333333334,53.313
3263,GAB,2020,47.0441121483069,2.0374999999999996,2.2562499999999996,2.9229166666666666,41.27916666666667,49.802
3264,GAB,2021,45.0362023926427,2.125,2.354166666666667,2.9375,39.28333333333333,50.451
3265,GAB,2022,30.64521295900001,2.604166666666667,2.25,2.8125,32.37916666666667,53.344
3266,GAB,2023,32.04246370183796,2.645833333333333,2.270833333333333,2.8125,32.37916666666667,53.288
3267,BEN,1997,14.066323177380015,4.0,3.5,3.5,32.795833333333334,72.676
3268,BEN,1998,13.766172232118123,4.0,3.5,3.5,33.891666666666666,72.639
3269,BEN,1999,13.923437476630154,4.0,3.5,3.5,33.6375,72.601
3270,BEN,2000,14.12085346237219,4.0,3.5,3.5,33.083333333333336,72.562
3271,BEN,2001,14.761331951335006,4.0,3.5,3.5,33.54166666666667,72.523
3272,BEN,2002,13.47691806412041,4.0,3.5,3.5,33.75,72.485
3273,BEN,2003,18.493874918278912,4.0,3.5,3.5,38.6,72.489
3274,BEN,2004,13.979719839939348,4.0,3.5,3.5,34.71666666666667,72.493
3275,BEN,2005,15.311101257096448,4.0,3.5,3.5,34.52083333333333,72.498
3276,BEN,2006,15.040296063874393,3.5,3.5,3.5,34.1,72.505
3277,BEN,2007,14.761331951335004,3.5,3.5,3.5,34.099999999999994,72.514
3278,BEN,2008,14.761331951335006,3.5,3.5,3.5,33.00416666666667,72.522
3279,BEN,2009,14.602322577948163,3.5,3.5,3.5,33.00416666666667,72.529
3280,BEN,2010,14.602322577948161,3.5,3.5,3.5,32.84166666666667,72.534
3281,BEN,2011,16.89870180718372,3.5,3.5,3.5,43.4,72.54
3282,BEN,2012,15.748418435585387,3.5,4.0,3.5,32.295833333333334,72.995
3283,BEN,2013,16.636112999869145,3.5,4.0,3.5,33.52916666666667,73.445
3284,BEN,2014,13.636516439286202,3.5,4.0,3.5,33.79166666666667,73.89
3285,BEN,2015,13.579864628830263,3.5,4.0,3.5,47.6,74.329
3286,BEN,2016,15.042788450719941,3.0,4.0,3.5,31.620833333333334,74.764
3287,BEN,2017,12.480691792285523,3.5,4.0,3.5,32.34583333333333,75.195
3288,BEN,2018,18.4867863155854,3.5,4.0,3.5,37.9,75.622
3289,BEN,2019,12.728339810445055,3.5,4.5,3.5,33.29166666666667,76.046
3290,BEN,2020,15.543961526465884,3.5,4.5,3.5,32.608333333333334,75.735
3291,BEN,2021,18.62184791513411,4.0,4.5,4.0,34.4,76.901
3292,BEN,2022,15.945671234241681,4.0,4.5,4.0,32.15416666666667,76.776
3293,BEN,2023,12.517132402925292,4.0,4.5,4.0,31.7625,76.598
3294,BHS,1997,51.5680480439972,1.986742424242424,2.4053030303030303,2.9678030303030303,39.545833333333334,78.809
3295,BHS,1998,52.463422733043,1.9375,2.375,2.979166666666667,41.1125,79.029
3296,BHS,1999,47.8372180924783,1.9583333333333333,2.270833333333333,2.979166666666667,41.12916666666666,79.304
3297,BHS,2000,42.545377745595,1.9375,2.270833333333333,2.979166666666667,41.325,79.464
3298,BHS,2001,42.9296424452134,1.9791666666666667,2.333333333333333,3.020833333333333,41.15833333333333,79.576
3299,BHS,2002,43.4052237997182,1.9791666666666667,2.291666666666667,3.0,41.47083333333333,79.685
3300,BHS,2003,42.1721721721722,1.9583333333333333,2.270833333333333,3.0,41.27916666666667,79.655
3301,BHS,2004,44.0701382653626,2.041666666666667,2.333333333333333,2.958333333333333,41.4,79.682
3302,BHS,2005,42.0798699566582,2.041666666666667,2.291666666666667,3.020833333333333,41.650000000000006,79.781
3303,BHS,2006,43.3027620414517,2.041666666666667,2.333333333333333,3.0,41.483333333333334,79.842
3304,BHS,2007,42.5876254626485,2.041666666666667,2.333333333333333,3.0,41.64999999999999,79.844
3305,BHS,2008,41.0421982715036,2.020833333333333,2.354166666666667,3.020833333333333,41.9875,79.722
3306,BHS,2009,40.3091228156552,1.875,2.104166666666667,2.854166666666667,41.3,79.57
3307,BHS,2010,48.0062178658475,1.9791666666666667,2.291666666666667,2.979166666666667,41.4,79.621
3308,BHS,2011,44.4031394282477,1.9375,2.270833333333333,2.958333333333333,41.4,79.66
3309,BHS,2012,44.3032497889114,2.0625,2.333333333333333,3.0,41.55833333333334,79.795
3310,BHS,2013,43.9510251379719,2.020833333333333,2.270833333333333,2.958333333333333,41.483333333333334,79.767
3311,BHS,2014,45.000321812891,2.0625,2.375,3.0,41.52916666666667,79.899
3312,BHS,2015,34.7024846865539,2.1875,2.270833333333333,2.729166666666667,36.25833333333333,80.018
3313,BHS,2016,32.2452019460436,2.1875,2.25,2.75,36.2375,80.096
3314,BHS,2017,29.5668558388298,1.9375,2.104166666666667,2.645833333333333,35.89583333333333,80.312
3315,BHS,2018,32.6959535590615,1.9166666666666667,2.229166666666667,2.708333333333333,36.34166666666667,80.568
3316,BHS,2019,29.0380697549359,2.1875,2.25,2.895833333333333,36.34166666666667,80.686
3317,BHS,2020,28.4111768950123,2.2561802232854866,2.4819577352472093,2.6497208931419465,34.229166666666664,75.997
3318,BHS,2021,23.607083791536,2.1609848484848486,2.4564393939393945,2.6856060606060606,34.22083333333333,77.87
3319,BHS,2022,23.7995480169534,2.270833333333333,2.375,2.791666666666667,35.84583333333333,80.149
3320,BHS,2023,23.7995480169534,1.9583333333333333,2.25,2.729166666666667,37.11666666666667,80.45
3321,UKR,1997,13.8805047345514,2.6715073718421234,2.2105680230931783,2.691952805751181,29.0,68.345
3322,UKR,1998,13.8805047345514,2.6539473684210524,2.2910087719298238,2.6708333333333334,29.0,67.976
3323,UKR,1999,13.8805047345514,2.556410256410257,2.1245993589743595,2.737419871794872,29.0,67.47
3324,UKR,2000,14.9024207188855,2.472752166532655,2.1426811399982135,2.567635079464348,29.0,67.09
3325,UKR,2001,16.5147425506936,2.5788095238095243,2.1480952380952383,2.6814021164021167,29.0,66.911
3326,UKR,2002,17.0801701025966,2.5788095238095243,2.1897619047619052,2.7022354497354497,29.0,66.897
3327,UKR,2003,17.5320825391764,2.5532646520146525,1.9929990842490846,2.666466218966219,28.7,66.957
3328,UKR,2004,15.7095369197441,2.6018063186813194,2.0557074175824175,2.681882885632886,28.9,66.956
3329,UKR,2005,12.8310561683927,2.5117765567765575,2.162701465201465,2.650765160765161,29.0,66.818
3330,UKR,2006,13.074885660929,2.3361309523809526,1.6915079365079362,2.732103174603175,29.8,66.608
3331,UKR,2007,13.6371720058751,2.4625230209605213,2.0005931968889286,2.622075996778741,27.0,67.171
3332,UKR,2008,13.0356675924552,2.5517402617707496,2.0646454257124995,2.6166694709987395,26.6,66.997
3333,UKR,2009,12.9066527529746,2.432609890109891,1.9377014652014655,2.5715984940984944,25.3,66.764
3334,UKR,2010,12.2605295678226,2.206547619047619,1.5460342897842891,2.6577228327228326,24.8,66.556
3335,UKR,2011,11.6258993731196,2.3897206959706967,2.1222069597069604,2.5811813186813186,24.6,66.34
3336,UKR,2012,11.002255861965,2.3586309523809526,2.1488095238095246,2.5654761904761907,24.7,66.352
3337,UKR,2013,11.5926821463256,2.281547619047619,1.9056547619047624,2.5999999999999996,24.6,66.392
3338,UKR,2014,10.5633096506149,2.1755835667600376,1.5586976884770996,2.6353372118077996,24.0,66.539
