,ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),Women's share of population ages 15+ living with HIV (%),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),"Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)"
2611,LSO,2016,27.4,60.9297424724078,23.7,77.8,38.1,71.681200471811,14.12,94.0,87.0,87.0,90.0,2.23125,42.6251539735365,70.21228197497882,5.39462289319406,668.0,23.1340691374735,5.7,40.2744870179041,9.24261093,22.914357495201504,85.849,52.264
2612,LSO,2017,27.3,61.0853146452269,23.1,76.0,38.0,72.0738058926457,11.56,77.0,87.0,87.0,90.0,2.1733333333333333,44.5812960773948,70.91498029064894,5.42250581114428,640.0,21.750377166981,5.3,42.146562969666,10.57480335,22.071212179918334,84.285,53.064
2613,LSO,2018,27.5,61.2740363825064,22.4,77.2,37.7,72.4725685079459,9.64,87.0,87.0,87.0,90.0,2.2179166666666665,46.5155954019209,86.6,5.45106353342744,599.0,20.3765005765961,5.3,43.9952305826534,11.114995,20.843803595771693,80.001,53.733
2614,LSO,2019,27.9,61.4690020106412,21.7,78.1,37.2,72.8773752061875,8.71,86.0,87.0,87.0,90.0,2.18375,48.4279247089124,75.21156858703591,5.4802286979334,629.0,19.013077226254,5.2,45.8203996956971,11.94662285,19.329211393342533,76.564,54.173
2615,LSO,2020,27.9,61.6580424727816,21.0,76.6,36.6,73.2889187141576,7.57,90.0,87.0,87.0,90.0,1.9620833333333334,50.3180750724947,74.66024568877674,5.51013667412696,566.0,17.6601234126706,5.2,47.6216862552814,10.27927017,21.85725513488736,74.143,54.693
2616,LSO,2021,27.9,61.8611868223025,20.2,73.9,36.0,73.6287606631279,6.34,87.0,87.0,87.0,90.0,2.0204166666666667,50.2988681196286,75.65191235544341,5.54065235427619,566.0,16.318467004226,5.2,47.5696002557396,10.21370411,21.857255134887357,73.048,53.062
2617,LSO,2022,27.9,62.1318914381855,19.3,72.2,35.3,73.9707085109086,5.04,89.0,87.0,87.0,81.0,2.0320833333333335,50.2791929850309,76.64774568877675,5.57191056695708,566.0,14.9881798993117,5.2,47.5162459850152,10.21370411,21.870095847485523,71.785,53.036
2618,LSO,2023,27.9,62.1318914381855,19.3,72.2,35.3,73.9707085109086,5.04,89.0,87.0,87.0,90.0,2.0204166666666667,50.2791929850309,75.65191235544341,19.613666182796813,566.0,14.9881798993117,5.2,47.5162459850152,10.21370411,21.442543966269916,71.785,53.036
2619,YEM,1997,66.1,31.5952824332713,0.1,105.5,40.0,40.8790698589101,0.03,0.0,9.0,40.0,41.0,0.6000000238,45.2387152227125,21.7,21.70922153045467,275.0,32.1095043203532,2.8,24.77158785842,3.881130169166666,24.4,124.727,61.119
2620,YEM,1998,66.1,31.8965517241379,0.1,102.0,39.3,40.8790698589101,0.03,0.0,9.0,68.0,66.0,0.6000000238,45.2387152227125,50.5762637414838,23.5542069569482,275.0,32.1095043203532,2.8,24.77158785842,4.181750567685565,24.4,117.331,61.375
2621,YEM,1999,66.1,32.1790090570059,0.1,98.0,38.5,40.8790698589101,0.03,0.0,9.0,71.0,74.0,0.6000000238,45.2387152227125,50.5762637414838,23.56861527001984,275.0,32.1095043203532,2.8,24.77158785842,4.318958807036838,24.4,115.393,61.975
2622,YEM,2000,66.1,32.4270884824518,0.1,93.5,37.5,40.8790698589101,0.04,0.0,14.0,74.0,70.0,0.59,45.2387152227125,50.5762637414838,26.531271118081328,275.0,32.1095043203532,2.8,24.77158785842,4.66606569,24.4,112.566,62.588
2623,YEM,2001,65.7,32.6146788990826,0.1,88.7,36.4,41.1093304126388,0.04,0.0,19.0,73.0,72.0,0.59,45.5481402767857,51.261380983009865,24.681675772950893,266.0,31.9122488971884,2.9,24.8906758270928,4.94514799,24.4,109.103,63.222
2624,YEM,2002,65.3,32.8644501278772,0.1,84.0,35.3,41.3431313740874,0.04,0.0,31.0,65.0,62.0,0.59,45.8623232144616,49.587500000000006,28.940038357060494,241.0,31.7119586756127,2.8,25.0115450666032,4.83237982,25.3,105.551,63.906
2625,YEM,2003,65.0,33.0424434748116,0.1,79.4,34.1,42.5965017980636,0.04,0.0,38.0,61.0,64.0,0.59,46.5175406796529,26.8,32.251512909911725,222.0,30.3776050352768,2.6,24.6263746114201,5.75758314,25.7,106.198,64.541
2626,YEM,2004,64.8,33.2348596750369,0.1,75.0,32.9,43.7698218955916,0.04,0.0,43.0,72.0,74.0,0.59,47.1663641228692,53.59028871513928,47.961528957629056,210.0,29.0550124788839,2.4,24.1034983085057,5.5144043,26.0,100.425,65.006
2627,YEM,2005,64.3,33.4021327829377,0.1,70.8,31.8,44.9292142061865,0.04,0.0,80.0,79.0,73.0,0.61,47.6267871154633,55.284162085731936,47.9259083673509,196.0,27.7451360467958,2.4,23.484986186604,5.20585251,25.5,98.224,65.543
2628,YEM,2006,63.9,33.5254562920269,0.1,67.0,30.7,46.0758264900103,0.04,0.0,78.0,78.0,65.0,0.66,48.0761482226003,35.7,46.77037266796519,183.0,26.4471966506776,2.3,22.8644198323981,5.52930164,24.4,100.079,65.988
2629,YEM,2007,63.4,33.6306868867083,0.1,63.5,29.7,47.2091220459149,0.04,1.0,79.0,79.0,71.0,0.64,48.5137331238277,55.3625,46.77037266796519,168.0,25.1618300153155,2.2,22.2414940300695,5.82077599,23.8,93.562,66.565
2630,YEM,2008,62.9,33.7273227047829,0.1,60.3,28.7,48.3289910905544,0.04,1.0,78.0,78.0,69.0,0.63,48.9394104076347,57.5508287523986,46.77037266796519,168.0,23.8893135059903,2.2,21.6161201152075,5.76191616,23.7,87.424,66.963
2631,YEM,2009,62.5,33.8324873096447,0.1,57.5,27.9,49.435324305558,0.04,7.0,76.0,76.0,65.0,0.65,49.3530478190927,56.65833333333333,46.9895764554767,155.0,22.6299295048831,2.1,20.9882118400472,5.98619986,22.2,82.752,67.196
2632,YEM,2010,62.1,33.9653558052434,0.1,55.1,27.1,50.5280111204662,0.04,9.0,76.0,76.0,68.0,0.65,49.7545128865992,59.867495419065264,47.1855146533784,157.0,21.3839563489083,1.9,20.3576848167174,5.15932894,24.2,77.075,67.28
2633,YEM,2011,61.8,34.1621621621622,0.1,53.1,26.4,51.6065962610624,0.04,3.0,69.0,69.0,66.0,0.63,50.1431895131696,59.313328752398604,47.383470228783,155.0,20.1519307280461,1.9,19.7243067068454,4.7695322,25.2,72.117,67.419
2634,YEM,2012,61.5,34.3561973525872,0.1,51.6,25.8,52.6710147759244,0.04,5.0,67.0,67.0,63.0,0.62,50.5189973130114,34.4,47.5834496593162,158.0,18.9340954826967,1.9,19.088028344326,5.19593525,28.1,72.011,67.343
2635,YEM,2013,61.4,34.5271404588696,0.1,49.7,25.3,53.7215250406963,0.05,7.0,71.0,71.0,68.0,0.6,50.8823159787062,44.7,47.7857869906657,151.0,17.7304578833296,1.9,18.448936280275,4.96083164,28.5,72.506,67.545
2636,YEM,2014,61.3,34.6889120611748,0.1,48.6,24.9,54.7573828323109,0.05,5.0,70.0,70.0,64.0,0.58,51.2321124063326,57.44666208573193,47.9898041580642,156.0,16.5417332178446,1.9,17.8067006252379,4.8418045,32.4,72.711,67.384
2637,YEM,2015,61.3,34.8243331164606,0.1,49.3,24.5,55.7788689759784,0.05,2.0,63.0,63.0,61.0,0.71,51.5687905474947,58.25916208573194,48.1958423695903,164.0,15.3679193459928,2.3,17.4317396328759,4.25285673,38.1,72.652,65.873
2638,YEM,2016,61.3,34.9579831932773,0.1,47.9,24.1,56.7856171923155,0.05,0.0,63.0,63.0,62.0,0.71,52.0978111687608,55.2633287523986,48.4035635896022,172.0,14.2094468622556,1.7,17.7245356291919,4.754947488333333,41.3,72.829,66.064
2639,YEM,2017,61.4,35.0950460829493,0.1,46.8,23.7,57.7775958046025,0.05,3.0,59.0,59.0,56.0,0.71,52.6174055673732,55.018560307532695,48.6129682596557,179.0,13.0665152239437,1.6,18.0116750160416,4.754947488333334,42.0,73.291,65.957
2640,YEM,2018,61.5,35.2260348583878,0.1,47.2,23.4,58.7544943833312,0.04,3.0,54.0,54.0,53.0,0.71,53.1270183408564,58.0210031475275,46.02099168664323,176.0,11.9394917839141,1.5,18.2929684168733,4.7549474883333325,40.2,73.698,64.575
2641,YEM,2019,61.5,35.3290322580645,0.1,46.2,23.1,59.7165798384097,0.04,7.0,60.0,60.0,54.0,0.71,53.6269388377599,57.221003147527504,47.27990986562469,181.0,10.8283817308578,1.8,18.5684621610089,4.754947488333333,38.4,74.019,65.092
2642,YEM,2020,61.5,35.4419516979282,0.1,43.5,22.7,60.6635717973584,0.04,3.0,57.0,57.0,53.0,0.71,54.1166379737477,56.32272697419936,47.27990986562469,183.0,9.73352609496146,1.8,18.8379792637084,4.754947488333333,36.7,74.303,64.65
2643,YEM,2021,61.5,35.5399883245768,0.1,44.6,22.3,61.5952068631454,0.04,7.0,56.0,56.0,51.0,0.71,54.5956034146975,58.02100314752751,46.02099168664323,183.0,8.65520940280814,1.8,19.1013557208595,4.754947488333333,36.9,74.54,63.753
2644,YEM,2022,61.5,35.6181150550796,0.1,41.3,21.9,61.7582437029235,0.04,24.0,58.0,58.0,53.0,0.71,54.8447584872486,60.246003147527496,46.02099168664323,183.0,8.57417173568096,1.8,19.164889313806,4.60096469,39.5,74.879,63.72
2645,YEM,2023,61.5,35.6181150550796,0.1,41.3,21.9,61.7582437029235,0.04,24.0,46.0,46.0,45.0,0.71,54.8447584872486,57.83766981419417,44.81489780519084,183.0,8.57417173568096,1.8,19.164889313806,4.20083808375,39.5,74.879,63.72
2646,GMB,1997,62.1,56.0215202096841,1.1,127.8,43.0,72.1075908501495,2.8,0.0,94.0,96.0,91.0,0.5870833333333333,51.0627051437066,48.750245701394135,16.472525531786264,778.0,5.44268405264111,3.3,43.2425714292799,6.65441465,17.9,130.023,56.06
2647,GMB,1998,62.1,56.2392771359945,1.3,122.8,42.0,72.1075908501495,2.9,0.0,92.0,85.0,90.0,0.5870833333333334,51.0627051437066,48.750245701394135,16.472525531786268,778.0,5.44268405264111,3.3,43.2425714292799,6.65441465,17.9,125.389,56.554
2648,GMB,1999,62.1,56.4312122981125,1.4,117.9,41.0,72.1075908501495,3.03,0.0,93.0,74.0,90.0,0.5870833333333334,51.0627051437066,47.8794123680608,16.472525531786268,778.0,5.44268405264111,3.3,43.2425714292799,6.65441465,17.9,119.814,56.816
2649,GMB,2000,62.1,56.6153846153846,1.6,113.1,40.1,72.1075908501495,2.95,0.0,91.0,80.0,89.0,0.5870833333333334,51.0627051437066,51.6,16.472525531786264,778.0,5.44268405264111,3.3,43.2425714292799,6.65441465,17.9,116.941,56.942
2650,GMB,2001,61.8,56.7809010396612,1.7,108.5,39.3,72.7780951889904,2.84,0.0,91.0,87.0,89.0,0.6678454023668812,49.9139762488768,47.46390471906866,17.74674400815281,748.0,5.11448618788373,3.3,42.0363671605558,5.63960838,17.9,114.117,57.043
2651,GMB,2002,61.6,56.9545808828739,1.8,104.0,38.7,73.4462244651666,2.71,0.0,92.0,87.0,90.0,0.8291666666666667,48.7879531144786,46.882439033462596,17.594521500468545,772.0,4.79370933058829,3.3,40.8531854449126,6.27723551,19.7,108.131,57.08
2652,GMB,2003,61.3,57.0414201183432,1.9,99.6,38.2,74.1049967166856,2.66,0.0,94.0,87.0,90.0,0.8541666666666666,47.7243145471678,46.882439033462596,17.594521500468545,770.0,4.48310311373629,3.2,39.7358285386491,5.32621098,20.4,103.092,57.586
2653,GMB,2004,61.0,57.1303859824157,1.9,95.3,37.6,74.7354569707352,2.38,0.0,95.0,87.0,92.0,1.0633333333333332,46.6954259623673,48.61390471906866,18.43629987218698,745.0,4.18941346289311,3.1,38.6702260976948,5.42000151,19.4,100.599,58.088
2654,GMB,2005,60.6,57.2178164689047,1.9,91.2,36.9,75.3638472217929,2.25,7.0,95.0,95.0,91.0,0.8,46.5783414060291,52.686552942940665,18.14611674334416,718.0,3.90185065871536,2.9,38.0773925606051,5.38602448,17.6,98.111,58.394
2655,GMB,2006,60.2,57.297081167533,2.0,87.3,36.2,75.9901487166188,2.23,8.0,95.0,95.0,89.0,0.9041666666666667,46.4862599534796,52.1,21.42514462277145,689.0,3.62040228361163,2.8,37.4898724721165,5.43720865,15.2,99.965,59.06
2656,GMB,2007,59.7,57.3611340945447,2.0,83.5,35.5,76.6143432809498,2.12,10.0,97.0,95.0,88.0,1.1291666666666667,46.4185278485547,51.96211557940741,21.9924029727622,698.0,3.34505536799474,2.7,36.906696557592,4.95501947,13.1,98.721,59.394
2657,GMB,2008,59.2,57.4154240820908,2.0,80.0,34.7,77.2365923531236,2.05,27.0,98.0,96.0,92.0,1.0495833333333333,46.3744961350565,61.90302728302043,21.784387669662813,667.0,3.07574457082206,2.7,36.3267505192465,4.65938807,11.3,95.364,60.082
2658,GMB,2009,58.5,57.4673304293715,1.9,76.5,33.9,77.8561721373253,2.02,44.0,97.0,98.0,96.0,1.1,46.3534895570565,62.97622726861989,22.795866764314148,647.0,2.81266703094974,2.6,35.7496626835841,4.46430683,9.7,94.785,60.427
2659,GMB,2010,57.9,57.5147273551181,1.9,73.3,33.1,78.4736042784807,1.93,42.0,97.0,97.0,92.0,1.2141666666666666,46.3547751187486,56.1,24.486678734105872,620.0,2.55563723248064,2.6,35.1739574980766,4.11944056,8.9,92.194,60.717
2660,GMB,2011,57.2,57.7039422326308,1.9,70.2,32.4,79.0885274433353,1.8,56.0,96.0,96.0,91.0,1.1,46.3775404309418,67.51746401939832,24.730447721800225,597.0,2.30472520605048,2.6,34.5988711041324,4.36967373,8.8,89.74,61.526
2661,GMB,2012,56.4,58.0524874917398,1.9,67.4,31.7,79.701282058038,1.74,47.0,98.0,98.0,95.0,1.1701951777704853,46.4212039686368,68.35863168152613,12.8358755062731,575.0,2.05981963197339,2.5,34.0231894531547,4.26872253,9.5,89.652,62.096
2662,GMB,2013,55.6,58.3750057347341,1.9,64.6,30.9,80.3110194685297,1.66,49.0,97.0,97.0,96.0,1.3358333333333334,46.4844349819106,57.2,12.847157451115,598.0,1.82107171769477,2.4,33.4462587435755,3.91374874,10.4,86.721,62.114
2663,GMB,2014,54.8,58.6776118063966,1.9,62.0,30.1,80.9175927499699,1.57,49.0,96.0,96.0,96.0,1.04,46.5660269049022,69.45847522372114,12.8583288695746,543.0,1.58843523895504,2.3,32.8669120667719,3.05234575,11.2,81.725,62.269
2664,GMB,2015,53.9,58.9897298012077,1.8,59.5,29.3,81.5208646385111,1.47,60.0,97.0,97.0,97.0,1.01,46.6646753535046,70.8016140072506,12.8693739061363,535.0,1.3618479553109,2.2,32.2839309858956,3.1761291,11.9,76.888,62.494
2665,GMB,2016,52.8,59.3257841988806,1.8,57.1,28.5,82.120548806327,1.4,52.0,95.0,95.0,97.0,1.06,46.7787649612216,75.29583333333333,12.8802607965602,505.0,1.14125078218336,2.1,31.6960533840143,3.19523716,12.1,72.228,63.013
2666,GMB,2017,51.7,59.7184785864031,1.7,54.8,27.8,82.7168510831421,1.3,52.0,92.0,92.0,90.0,1.2408333333333332,46.907216138854,74.65416666666667,12.8910057557181,494.0,0.926503818044861,2.0,31.1019367704233,3.35449266,13.4,67.899,62.995
2667,GMB,2018,50.6,60.1696352841391,1.7,52.7,27.0,83.3096612794683,1.17,51.0,93.0,93.0,91.0,1.2129166666666666,47.0485300098961,82.7,12.9015935647382,512.0,0.717507366990512,1.9,30.5002767621313,3.34384227,14.2,64.859,63.04
2668,GMB,2019,49.5,60.6246302087736,1.6,50.7,26.3,83.8990207770481,1.03,47.0,88.0,88.0,85.0,0.94,47.2014093324921,78.12916666666666,12.9120231633742,474.0,0.514137297636903,1.8,29.8897660893303,3.158566,15.9,63.374,63.755
2669,GMB,2020,49.5,61.0386870860229,1.5,48.9,25.7,84.4849824727792,0.97,45.0,85.0,85.0,82.0,1.11,47.364575636903,83.8,12.9222952829562,458.0,0.316269705032077,1.8,29.2691264463876,3.72824287,17.1,61.874,62.612
2670,GMB,2021,49.5,61.3836372057771,1.5,47.2,25.0,85.0674415666693,0.98,61.0,82.0,82.0,79.0,1.15,47.53641750078,77.55452205924959,12.9323930477143,458.0,0.123779994815327,1.8,28.6339876113019,3.18962693,19.3,60.503,62.083
2671,GMB,2022,49.5,61.7017705798439,1.4,45.6,24.4,85.6466129857002,0.95,59.0,79.0,79.0,74.0,1.6356153226208368,47.7159921427543,76.20868872591628,12.9423341700543,458.0,0.0654308145448171,1.8,27.9860575932316,3.18962693,20.5,59.158,62.906
2672,GMB,2023,49.5,61.7017705798439,1.4,45.6,24.4,85.6466129857002,0.95,59.0,84.0,84.0,80.0,1.6704166666666667,47.7159921427543,77.9045220592496,21.748795962841196,458.0,0.0654308145448171,1.8,27.9860575932316,3.18962693,20.5,59.158,62.906
2673,BDI,1997,36.9,53.5623518906481,4.2,166.7,38.7,50.6631178584695,2.82,9.625,83.0,74.0,77.0,0.5720833333333333,45.2147429343412,45.567806667931535,5.87483988713217,874.0,2.92436705000655,3.3,13.856342000150967,4.22181606,20.775275392764197,75.16,45.387
2674,BDI,1998,36.9,53.9144251703069,3.9,163.1,38.2,50.6631178584695,2.35,9.625,83.0,65.0,68.0,0.5720833333333333,45.2147429343412,43.65530666793153,5.87483988713217,874.0,2.92436705000655,3.3,13.856342000150967,4.22181606,22.783608726097533,76.014,46.552
2675,BDI,1999,36.9,54.2422625400213,3.6,158.8,37.6,50.6631178584695,2.03,9.625,83.0,79.0,70.0,0.5549999999999999,45.2147429343412,45.567806667931535,5.87483988713217,874.0,2.92436705000655,3.3,13.856342000150967,4.22181606,20.775275392764197,79.447,47.528
2676,BDI,2000,36.9,54.5800968744823,3.3,153.9,37.1,50.6631178584695,1.66,0.0,83.0,80.0,72.0,0.5549999999999999,45.2147429343412,25.2,5.87483988713217,874.0,2.92436705000655,3.3,13.856342000150967,4.22181606,21.08123132318223,81.877,47.514
2677,BDI,2001,36.1,54.8939682669085,3.0,148.8,36.5,51.2344752955927,1.41,0.0,83.0,81.0,73.0,0.5745833333333333,45.4235595145127,45.97107903472747,5.87483988713217,823.0,2.84954889021852,3.1,19.124573823892593,5.68180418,19.63360872609753,81.718,48.431
2678,BDI,2002,35.4,55.1622005859038,2.8,143.4,35.9,51.8093345293413,1.22,0.0,83.0,81.0,75.0,0.6108333333333333,45.634367840651,46.632439033462596,5.87483988713217,779.0,2.77452532929559,2.9,22.331132274915046,5.34983587,20.07864021659433,83.48,49.891
2679,BDI,2003,34.6,55.3802313236855,2.5,137.5,35.1,52.3873260532119,1.15,0.0,83.0,82.0,76.0,0.6108333333333333,45.8472924386413,46.37410570012926,5.87483988713217,779.0,2.69930071265681,2.7,22.331132274915046,5.27245188,20.07864021659433,85.006,50.857
2680,BDI,2004,33.9,55.5781472025508,2.3,131.1,34.4,52.9684349998327,0.95,0.0,83.0,83.0,78.0,0.6315954023668813,45.8686367474088,46.219939033462595,5.87483988713217,740.0,2.62387041720209,2.6,22.767505739085628,7.09572744,20.072356159041167,83.988,52.01
2681,BDI,2005,33.1,55.7688856989054,2.1,124.3,33.5,53.5526302502999,0.84,0.0,87.0,87.0,87.0,0.7015954026168812,45.8870569615053,31.8,5.92306484788336,713.0,2.54822906472195,2.4,21.381041088384276,7.56016588,19.211679759318375,81.046,53.023
2682,BDI,2006,32.4,55.9362667355143,2.0,117.1,32.5,54.1402304455378,0.85,0.0,92.0,92.0,92.0,0.7,45.9023891144522,49.51211557940741,5.97251612125019,696.0,2.47236018622313,4.8,22.812075675685744,8.71264839,18.07410463906846,78.029,53.869
2683,BDI,2007,31.8,56.0884033402398,1.9,109.8,31.5,54.730870293527,0.79,0.0,99.0,99.0,88.0,0.77375000025,45.91453002842,49.512115579407414,6.02298901647706,676.0,2.3962697543268,4.7,22.091053261406742,9.1855402,18.372433842130317,75.319,54.727
2684,BDI,2008,31.2,56.2496848686532,1.8,103.0,30.5,55.3251988251528,0.72,0.0,92.0,92.0,84.0,0.7408333335833334,45.9232637088484,54.01156858703591,6.07489234140066,630.0,2.31992810929075,4.5,21.200929778488334,7.74147511,18.04171776520571,72.445,55.71
2685,BDI,2009,30.8,56.4068610464829,1.7,96.6,29.4,55.9221740462688,0.63,22.0,94.0,94.0,91.0,0.9158333333333335,45.9285444534239,66.1615685870359,6.08743667326194,618.0,2.24336610799092,4.3,24.78384897489611,9.23238468,17.818332199547807,76.535,56.388
2686,BDI,2010,30.6,56.5803809595371,1.6,90.7,28.4,56.5231180583941,0.58,67.5986522300966,96.0,96.0,92.0,1.06125,45.930071391903,60.3,6.09912866939966,608.0,2.16652790478786,4.3,30.0189177881423,11.28196716,19.43406164942413,77.842,57.081
2687,BDI,2011,30.7,56.7820143793668,1.5,85.1,27.4,57.12765967771,0.54,74.53086722867425,96.0,96.0,93.0,0.9947785111038188,45.9277113706051,63.60863168152615,6.10966510916396,575.0,2.08941879303223,4.1,28.577336649313356,10.06996346,18.917376393602808,75.565,57.769
2688,BDI,2012,31.1,57.1437663891647,1.5,80.0,26.5,57.7354291237771,0.49,76.36351134642283,96.0,96.0,93.0,1.02,45.9213248562526,78.4,6.11876230100587,564.0,2.01204526760028,4.2,28.985978597499386,8.63756466,18.656571487871297,72.048,58.493
2689,BDI,2013,31.8,57.7498588368154,1.4,75.3,25.5,58.3474042437146,0.45,78.8486522300966,96.0,96.0,98.0,0.73,45.9106159973544,67.79597522372114,6.12687976330188,555.0,1.93435963353568,4.0,28.57216875258037,8.62834644,20.357737026789074,67.548,59.235
2690,BDI,2014,32.6,58.3552010755051,1.3,71.0,24.6,58.9625419122028,0.41,77.9736522300966,95.0,95.0,94.0,0.71,45.8955074527913,70.64166666666667,6.1333615736394,527.0,1.85639571984852,3.8,25.91417678068907,7.21081543,21.3090649478053,64.713,59.868
2691,BDI,2015,33.7,58.944451171113,1.3,67.3,23.8,59.5814707751426,0.37,80.18198556342995,94.0,94.0,93.0,0.8775,45.8757132011188,70.64166666666667,6.13846678792826,514.0,1.77811807775335,3.6,25.91417678068906,6.29022646,20.679898281138634,62.718,60.217
2692,BDI,2016,34.8,59.3967549196952,1.2,64.0,23.1,60.2041529609438,0.3,80.18198556342995,94.0,94.0,93.0,0.9016666666666666,45.8510198644704,77.6,6.14208345770097,508.0,1.69951870623154,3.5,25.790129031629,7.06148243,20.875731614471967,60.404,60.793
2693,BDI,2017,36.0,59.7669655706853,1.2,61.1,22.5,60.8305474667327,0.24,79.05698556342995,91.0,91.0,90.0,0.9220833333333334,45.8212039832592,79.1,6.14409912927732,499.0,1.62058959477493,3.4,25.118331884375287,6.95275736,20.409064947805298,58.504,61.553
2694,BDI,2018,37.2,60.0460122699387,1.1,58.6,21.9,61.4606181708142,0.2,80.01531889676326,90.0,90.0,88.0,1.0558333333333334,45.7860370850932,86.2,6.14440210995612,518.0,1.54132285965105,3.3,25.91417678068906,7.29396152,20.679898281138634,57.37,61.688
2695,BDI,2019,38.5,60.2640597479554,1.0,56.3,21.4,62.094321278238,0.17,32.458333333333336,93.0,93.0,92.0,2.066666666666667,45.7452763887701,98.6,6.142880092375,479.0,1.46171041887008,3.2,34.513827877026195,9.05010796,12.762500000000001,56.534,62.351
2696,BDI,2020,38.5,60.4375632020553,1.0,54.2,20.8,62.2071212739845,0.16,98.0,93.0,93.0,90.0,1.7445833333333334,45.7275099507196,87.4,6.19517542397347,494.0,1.45625294469446,3.2,25.66832354365217,10.71837234,21.5840649478053,55.673,61.566
2697,BDI,2021,38.5,60.5838317207023,0.9,52.3,20.4,62.3225644521915,0.15,95.0,94.0,94.0,90.0,1.5283333333333333,45.7093313882006,76.5,6.24869445674377,494.0,1.45066792518932,3.2,25.66832354365217,9.10190964,21.538231614471968,54.826,61.663
2698,BDI,2022,38.5,60.7209302325581,0.9,50.5,19.8,62.4409754907774,0.14,85.0,91.0,91.0,89.0,1.4733333333333334,45.6906846411766,77.69583333333333,6.30358972230141,494.0,1.44493925595095,3.2,25.614309657826055,9.10190964,19.525731614471965,54.08,61.977
2699,BDI,2023,38.5,60.7209302325581,0.9,50.5,19.8,62.4409754907774,0.14,79.05698556342995,89.0,89.0,86.0,1.2862500000000001,45.6906846411766,77.02083333333333,6.30358972230141,494.0,1.44493925595095,3.2,25.37278229309799,9.10190964,19.900731614471965,54.08,61.977
2700,BGR,1997,22.9,24.3794326241135,0.1,19.2,8.3,99.8130157809927,0.03,29.708333333333332,77.0,94.0,93.0,10.279999733,85.8271089702162,99.9,54.833673996761945,22.0,0.0,1.0,54.931776942499,5.83,4.2,44.823,70.3512195121951
2701,BGR,1998,22.9,24.190800681431,0.1,18.9,8.3,99.8130157809927,0.03,22.5,97.0,95.0,95.0,8.4099998474,85.8271089702162,99.88003,56.34475246660561,22.0,0.0,1.0,54.931776942499,5.83,4.2,44.749,71.0609756097561
2702,BGR,1999,22.9,23.9837398373984,0.1,18.3,8.1,99.8130157809927,0.03,11.375,97.0,96.0,96.0,7.4899997711,85.8271089702162,99.0,56.15910556086672,22.0,0.0,1.0,54.931776942499,5.83,4.2,48.445,71.4121951219512
2703,BGR,2000,22.9,23.9164086687307,0.1,17.5,7.9,99.8130157809927,0.03,10.208333333333334,94.0,93.0,89.0,7.48,85.8271089702162,99.8,54.95241319012222,22.0,0.0,1.0,54.931776942499,5.83,4.2,46.802,71.6634146341463
2704,BGR,2001,22.8,23.7075332348597,0.1,16.7,7.5,99.7714310301605,0.03,27.958333333333332,93.0,94.0,90.0,7.09,85.8352908479072,98.9,55.01946447295528,21.0,0.0,1.0,55.3343214278928,6.86,4.2,42.794,71.7682926829268
2705,BGR,2002,23.0,23.4961075725407,0.1,15.9,7.2,99.7306127563437,0.04,32.45833333333333,88.0,93.0,92.0,6.4,85.8462648106082,99.2,54.90083332181325,19.0,0.0,1.0,55.7723050897418,7.08,4.4,40.7,71.8658536585366
2706,BGR,2003,23.2,23.3174711080897,0.1,15.1,6.8,99.690523007554,0.04,24.625,96.0,96.0,96.0,6.21,85.8571440644379,99.2,55.77583571339254,17.0,0.0,1.0,56.2412725848708,7.2,4.7,39.937,72.0658536585366
2707,BGR,2004,23.4,23.1372549019608,0.1,14.2,6.4,99.6511635856141,0.04,24.75,94.0,95.0,95.0,6.07,85.8679922046275,99.4,54.90083332181325,15.0,0.0,0.9,56.7410508011124,6.89,5.1,40.707,72.5634146341463
2708,BGR,2005,23.5,23.0188679245283,0.1,13.3,5.9,99.6125227618648,0.04,25.208333333333336,96.0,96.0,96.0,6.35,85.8787497249817,99.4,55.7754883284291,14.0,0.0,1.1,57.2711479253497,6.89,5.0,39.708,72.5609756097561
2709,BGR,2006,23.4,22.8952150211993,0.1,12.5,5.6,99.5745885395144,0.04,24.5,96.0,95.0,96.0,6.14,85.8894144465135,99.4,55.8939188640526,12.0,0.0,0.8,57.8312097544254,6.53,5.2,41.417,72.6121951219512
2710,BGR,2007,23.2,22.6557949912638,0.1,11.9,5.4,99.537361240608,0.04,24.458333333333336,95.0,95.0,96.0,6.32,85.900018782147,99.6,55.350193815354025,10.0,0.0,1.0,58.4210110964733,6.16,4.8,42.75,72.6634146341463
