,ISO_3,year,CPIA gender equality rating (1=low to 6=high),"Literacy rate, youth (ages 15-24), gender parity index (GPI)","School enrollment, tertiary (gross), gender parity index (GPI)","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","Adjusted net enrollment rate, primary, female (% of primary school age children)","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","Adolescents out of school, female (% of female lower secondary school age)","Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",Proportion of seats held by women in national parliaments (%),Women Business and the Law Index Score (scale 1-100),Pregnant women receiving prenatal care (%),"Employers, female (% of female employment) (modeled ILO estimate)","Contributing family workers, female (% of female employment) (modeled ILO estimate)","Contraceptive prevalence, any modern method (% of married women ages 15-49)","Contraceptive prevalence, any method (% of married women ages 15-49)",Unmet need for contraception (% of married women ages 15-49)
2485,FRA,1998,3.6083333333333334,1.0095699951052666,1.19324994087219,98.2799987792969,95.75761375,70.7099990844727,19.7399997711182,4.85555982589722,10.855312619358308,10.9185441941075,86.25,85.36041503374193,2.07308160478212,2.8878915352728,39.07980105209494,71.21334667540009,12.88664959467858
2486,FRA,1999,3.4875,1.0058762480815249,1.18439996242523,98.2799987792969,96.70934,70.7099990844727,19.7399997711182,4.85555982589722,10.855312619358308,10.9185441941075,86.25,87.51874836707526,2.04570033174126,2.80697302717881,39.07980105209494,71.21334667540009,12.46097854949052
2487,FRA,2000,3.4958333333333327,1.0055724953611689,1.17640995979309,98.2799987792969,96.38437,70.7099990844727,19.7399997711182,4.85555982589722,10.855312619358308,10.9185441941075,86.25,87.51874836707526,1.9823380411282,2.32478511253066,43.3339677187616,72.67168000873342,12.957482928011913
2488,FRA,2001,3.5249999999999995,1.007469996809959,1.1692099571228,98.2799987792969,96.31465,70.7099990844727,19.7399997711182,5.14886999130249,9.386432281384874,10.9185441941075,89.375,87.73541503374193,1.95081198465216,2.04399506648535,41.52980105209494,72.94251334206676,12.46097854949052
2489,FRA,2002,3.45,1.0079383278886476,1.18769001960754,98.2799987792969,96.28813,70.7099990844727,19.7399997711182,5.47461986541748,9.386432281384874,12.1317157712305,89.375,87.52708170040859,1.94004670668124,1.96970174238998,41.52980105209494,72.16334667540009,13.131811882823854
2490,FRA,2003,3.45,1.0079383278886476,1.19310998916626,98.2799987792969,96.06549,70.7099990844727,19.7399997711182,5.46230983734131,9.386432281384874,12.1951219512195,89.375,87.52708170040859,2.06387831581501,2.0241711579837,42.175634385428275,72.16334667540008,13.13181188282385
2491,FRA,2004,3.5,1.008390411734581,1.1939799785614,98.2799987792969,96.12869,70.7099990844727,19.7399997711182,5.50719022750854,9.386432281384874,12.1951219512195,91.875,99.8,2.05720874080533,1.85402794098446,41.24646771876161,72.02832613709207,13.174813793137936
2492,FRA,2005,3.75,1.0114629119634624,1.20218002796173,98.4700012207031,94.50425041666666,71.3399963378906,20.6599998474121,0.711820006370544,11.889647778123612,12.1951219512195,91.875,97.32106807024667,2.09554108271156,1.5442423989578,74.8,76.6,1.7
2493,FRA,2006,3.6791666666666663,1.0159083331624665,1.20964002609253,98.4700012207031,95.59356083333333,71.3399963378906,20.6599998474121,0.838190019130707,10.752136286348112,12.1951219512195,94.375,87.74628141516399,2.10800134490034,1.45452271468459,43.204801052094936,73.45685295023569,12.556811882823851
2494,FRA,2007,3.6374999999999993,1.0097820783654847,1.2119300365448,99.0599975585938,95.835245,74.1900024414062,22.7000007629395,1.11045002937317,11.293393497665726,18.1975736568458,97.5,88.22242035944639,2.29494270041797,1.05088666262476,41.22563438542827,72.96918041426277,12.412875504539105
2495,FRA,2008,4.084259259259259,1.0013437469800313,1.20974004268646,99.1500015258789,98.99369,75.1600036621094,23.3899993896484,0.784330010414124,12.836634640892337,18.1975736568458,97.5,97.32220701452906,2.57367534922473,1.0015309143235,71.0,75.0,9.225833333333334
2496,FRA,2009,3.845833333333333,1.0014229118824005,1.21283996105194,98.7699966430664,98.65272,75.8499984741211,24.6399993896484,0.68215000629425,11.699123149116836,18.8908145580589,97.5,88.22242035944637,2.19078381724527,1.0344980926253,43.341666666666654,75.05832654348875,12.450375504539107
2497,FRA,2010,3.845833333333333,1.0014229118824005,1.20472002029419,98.2799987792969,98.17552,76.4100036621094,24.75,0.564689993858337,11.699123149116836,18.8908145580589,97.5,88.22242035944639,2.10847742357796,0.864674322651071,43.391666666666666,74.61515934046619,12.450375504539107
2498,FRA,2011,4.125,1.0013524989287057,1.20175004005432,98.3300018310547,99.40517,77.1999969482422,25.5100002288818,1.38039004802704,12.305696063364532,18.8908145580589,97.5,97.35248953509641,2.27292729003967,0.835456546336322,72.7,78.4,9.225833333333334
2499,FRA,2012,3.875,0.9998916685581207,1.20361995697021,98.3399963378906,99.45468,78.0199966430664,26.4099998474121,1.47848999500275,10.453430352732532,26.8630849220104,97.5,89.01617199237113,2.2265865492316,0.710550100404997,41.59583333333333,73.70854672588882,12.875080871306796
2500,FRA,2013,3.875,0.9998916685581207,1.19668996334076,97.7099990844727,99.33608,78.7699966430664,27.8299999237061,1.65231001377106,11.086291490122669,26.8630849220104,97.5,88.93700532570445,2.17106914074075,0.696605544485307,42.62083333333332,73.70854672588884,13.171462477443441
2501,FRA,2014,3.8697916666666665,0.9998916685581207,1.19544005393982,97.3099975585938,98.4824,79.8499984741211,29.2800006866455,2.39661002159119,15.6700000762939,26.1698440207972,97.5,89.00367199237112,2.04619140831353,0.701550022763378,43.04166666666666,74.08354672588882,12.895091728806797
2502,FRA,2015,4.369791666666666,0.9998916685581207,1.19532001018524,97.3000030517578,99.21302,80.7600021362305,31.2800006866455,1.88189995288849,17.1399993896484,26.1698440207972,97.5,99.59117199237113,2.21368754412562,0.64363893038929,52.91666666666666,73.35854672588883,11.112580871306797
2503,FRA,2016,3.8697916666666665,0.999869585037231,1.19184005260468,97.3899993896484,99.65002,81.1600036621094,30.2800006866455,1.49500000476837,16.8500003814697,26.1698440207972,97.5,89.00367199237112,2.28798415089587,0.653720649475354,43.258333333333326,74.08354672588884,12.875080871306796
2504,FRA,2017,3.9523809523809534,1.0007125064730635,1.19454002380371,97.379997253418,96.01504416666666,81.8899993896484,30.9799995422363,1.17570996284485,17.5300006866455,38.9948006932409,100.0,99.9125,2.28606785913341,0.540952604453403,53.37083333333332,72.42916666666667,10.75765289868729
2505,FRA,2018,3.9523809523809534,1.0007125064730635,1.19896996021271,97.3640823364258,95.94092666666666,82.8484954833984,32.3774795532227,0.958540022373199,18.8298854827881,39.5833333333333,100.0,99.9125,2.17013730350515,0.450063518477545,53.0625,72.42916666666667,10.75765289868729
2506,FRA,2019,3.9523809523809534,1.0007125064730635,1.20405995845795,97.4700012207031,96.091645,83.5400009155273,33.1300010681152,0.625020027160645,19.4599990844727,39.6880415944541,100.0,99.9125,2.19004464995514,0.439673815907391,53.0625,72.70416666666667,10.75765289868729
2507,FRA,2020,3.9523809523809534,1.0007125064730635,1.22032999992371,97.7704772949219,96.091645,84.3851547241211,34.8813209533691,0.0016299999551847,20.8025703430176,39.5147313691508,100.0,99.9125,2.32916096287852,0.41352851413155,53.0625,72.42916666666667,10.75765289868729
2508,FRA,2021,3.9523809523809534,1.0010270898540807,1.22686994075775,100.0,96.18363583333334,89.2709808349609,37.3554992675781,0.0016299999551847,23.1135864257812,39.5147313691508,100.0,99.9125,2.84305481330951,0.435045379585265,53.204166666666666,72.93333333333334,9.730039362853956
2509,FRA,2022,3.9784226190476195,1.0008829211195303,1.23821997642517,95.3553695678711,96.02673375,85.4513473510742,36.3566551208496,0.0684100016951561,22.7038650512695,37.261698440208,100.0,99.9125,2.99854737626928,0.388404403062678,53.33333333333333,72.89583333333334,10.900160793326812
2510,FRA,2023,3.9784226190476195,1.0008829211195303,1.23821997642517,100.0,96.02673375,90.5102844238281,39.0496368408203,0.0684100016951561,24.7607326507568,37.7816291161178,100.0,99.90416666666667,2.92048526010118,0.320123119198545,54.912499999999994,73.13333333333333,9.91002947902344
2511,ATG,1997,3.279166666666667,0.9789054170250893,0.8531354963779447,77.59412399927777,87.0319475,51.679405689239495,5.856794704993568,8.09830796718597,4.617259687433642,5.26315789473684,63.75,57.708333333333336,1.7991635055221313,13.523571576752186,14.608493232271172,31.31339914349524,19.721768727659917
2512,ATG,1998,3.529166666666667,0.9754125004013379,1.1651746332645434,76.65968990325928,92.44595625,56.733647823333726,6.905024439096454,8.475688914457955,4.01374909778436,5.26315789473684,63.75,82.0,2.2841536256376065,15.38772929764602,23.31776965906012,39.37376169162338,13.774706587796217
2513,ATG,1999,3.2821428571428575,0.9660541663567224,0.6460820846259593,79.23437849680585,83.42894916666667,52.149273316065454,10.314343611399337,14.070071845004954,5.6259933821857,5.26315789473684,66.25,60.7,1.5262069494932913,14.41364596203677,20.97630441843396,42.92625768865281,20.09191603686795
2514,ATG,2000,3.515476190476191,0.9606512486934662,1.0041482603798328,77.64376417795816,89.319805,57.141113599141406,10.934900194406513,10.773287245382864,4.6734722790618735,5.26315789473684,66.25,99.9,2.155035526921796,15.43699512461115,30.397137751767293,44.48042435531947,12.806187934439386
2515,ATG,2001,3.2821428571428575,0.9660541663567224,0.6460820846259593,79.23437849680585,83.42894916666667,52.149273316065454,10.314343611399337,14.070071845004954,5.6259933821857,5.26315789473684,66.25,60.7,1.5262069494932913,14.41364596203677,20.97630441843396,42.92625768865281,20.09191603686795
2516,ATG,2002,3.5738095238095235,0.9606512486934662,1.0041482603798328,77.64376417795818,89.21910541666665,57.141113599141406,11.212574521700546,10.63578974083066,4.671230208128691,5.26315789473684,66.25,92.0,2.155035526921796,15.43699512461115,26.072137751767293,43.99709102198614,13.973783285327208
2517,ATG,2003,3.2821428571428575,0.9660541663567224,0.6460820846259593,79.23437849680585,83.42894916666667,52.149273316065454,10.314343611399337,14.070071845004954,5.6259933821857,5.26315789473684,66.25,60.7,1.5262069494932913,14.41364596203677,20.97630441843396,42.92625768865281,20.09191603686795
2518,ATG,2004,3.44545869883041,0.9371470833818119,1.1241749723752354,72.74993054072063,94.85913624999999,51.64588896433511,13.836791068315504,15.196778496106461,5.663646106918653,10.5263157894737,66.25,100.0,3.1702177167387253,15.250161627758304,25.725,39.45179796269764,13.041666666666666
2519,ATG,2005,3.44545869883041,0.9371470833818119,1.1241749723752354,72.74993054072063,94.85913624999999,51.645888964335114,13.836791068315504,15.196778496106461,5.663646106918653,10.5263157894737,66.25,99.9,3.1702177167387253,15.250161627758304,25.725,39.44763129603097,13.4875
2520,ATG,2006,3.19545869883041,0.9375583330790203,0.7922541648149486,73.14706103007,89.33980125,48.066541512807206,12.27889961004257,18.698011457920067,7.31327344477177,10.5263157894737,66.25,56.187726981738855,2.9048516299290377,12.264480222542023,16.557154906706245,35.669324058741,18.785726383762235
2521,ATG,2007,3.44545869883041,0.9371470833818119,1.1241749723752354,72.74993054072063,94.85913624999999,51.64588896433511,13.836791068315504,15.196778496106461,5.663646106918653,10.5263157894737,66.25,100.0,3.1702177167387253,15.250161627758304,25.725,39.45179796269764,13.041666666666666
2522,ATG,2008,3.44545869883041,0.9371470833818119,1.1241749723752354,72.74993054072063,94.85913624999999,51.64588896433511,13.836791068315504,15.196778496106461,5.663646106918653,10.5263157894737,66.25,100.0,3.1702177167387253,15.250161627758304,25.725,39.45179796269764,13.041666666666666
2523,ATG,2009,3.1189236111111116,0.9903570835789047,1.56256997585297,92.16703081130981,94.63885541666667,51.03115677833558,18.850084006786346,5.923505763212841,9.101515278220178,10.5263157894737,66.25,83.9469673480481,1.7141006955197258,7.855778315526309,31.745394858824664,58.84064569220608,14.261660833455348
2524,ATG,2010,3.1189236111111116,0.9903570835789047,1.62751996517181,92.16703081130981,94.63885541666667,51.03115677833558,18.850084006786346,5.923505763212841,9.101515278220178,10.5263157894737,66.25,83.9469673480481,1.744375658020218,6.506722944517131,33.476737899329216,60.48002514047518,14.261660833455348
2525,ATG,2011,3.1189236111111116,0.9908804173270864,1.51250004768372,92.16703081130981,94.63885541666667,51.031156778335585,18.06758393843969,5.923505763212841,9.101515278220178,10.5263157894737,66.25,82.16231280791641,1.714100695519726,7.855778315526309,31.745394858824664,58.84064569220608,14.261660833455348
2526,ATG,2012,3.426160453216375,0.9725512464841206,1.54655003547668,82.97878535588583,95.04599,48.76839892069498,18.82635271549225,8.476979598402973,7.528520112236341,10.5263157894737,66.25,72.84442177839324,1.8597489228154411,14.137948866908477,26.86626597799225,55.32702378786195,17.15822067533521
2527,ATG,2013,3.19545869883041,0.9375583330790203,0.7922541648149486,73.14706103007,89.33980125,48.066541512807206,12.27889961004257,18.698011457920067,7.31327344477177,10.5263157894737,66.25,56.187726981738855,2.9048516299290377,12.264480222542023,16.557154906706245,35.669324058741,18.785726383762235
2528,ATG,2014,3.3663207380312645,0.9243537485599518,1.0020175004998826,77.51883014043173,93.81726,40.11026414235433,16.77035288016001,10.06604674458503,7.193849161267282,11.1111111111111,66.25,74.11124109296424,2.651742896060966,14.819192225427425,30.489725294083513,60.025102158820545,15.36397795990952
2529,ATG,2015,3.3561856028961294,0.9244699974854786,0.9897109369436883,74.62956428527832,98.43915,40.4802630742391,16.441674331823982,9.672946323951077,5.790027578671774,11.1111111111111,66.25,73.91824814131927,2.582577868775414,15.886396957063155,28.81407241809494,58.95463011888289,16.478803339061955
2530,ATG,2016,3.04062865497076,0.9414941643675168,0.6670120383302367,73.14706103007,87.77606291666666,43.03695821762085,12.322687089443205,10.927194466193509,7.31327344477177,11.1111111111111,66.25,56.861241092964235,1.9471095021781437,15.647098563675263,15.409782506233716,36.065136563636564,18.226694083224487
2531,ATG,2017,3.3561856028961294,0.9244699974854786,1.0503571853041629,74.62956428527832,98.69226,39.73484627405802,16.441674331823982,9.672946323951077,5.790027578671774,11.1111111111111,66.25,73.91824814131927,2.582577868775414,15.886396957063155,28.814072418094945,58.95463011888289,16.478803339061955
2532,ATG,2018,3.04062865497076,0.9414941643675168,0.6670120383302367,73.14706103007,87.77606291666666,43.03695821762085,12.322687089443205,10.927194466193509,7.31327344477177,11.1111111111111,66.25,56.861241092964235,1.9471095021781437,15.647098563675263,15.409782506233716,36.065136563636564,18.226694083224487
2533,ATG,2019,3.04062865497076,0.9414941643675168,0.6670120383302367,73.14706103007,87.77606291666666,43.03695821762085,12.322687089443205,10.927194466193509,7.31327344477177,11.1111111111111,66.25,56.861241092964235,1.9471095021781437,15.647098563675263,15.409782506233716,36.065136563636564,18.226694083224487
2534,ATG,2020,3.04062865497076,0.9414941643675168,0.6670120383302367,73.14706103007,87.77606291666666,43.03695821762085,12.322687089443205,10.927194466193509,7.31327344477177,11.1111111111111,66.25,56.861241092964235,1.9471095021781437,15.647098563675263,15.409782506233716,36.065136563636564,18.226694083224487
2535,ATG,2021,3.360073099415205,0.9369858304659524,1.049810541172824,93.1621475219727,92.82840250000001,88.0342864990234,29.385901888211556,10.82585391402244,12.7448997497559,11.1111111111111,66.25,80.13624109296424,2.437090164458817,13.364112935205895,24.401449172900385,59.30593895323316,15.051694083224488
2536,ATG,2022,3.1274342105263164,0.9369858304659524,0.7094183266162869,76.10608569780987,84.51693916666667,43.39407428105671,9.088459740082424,11.74662528435389,6.089393230775996,11.1111111111111,68.75,54.85257610351322,2.20954332727184,12.689711448627259,15.04311583956705,31.83180323030323,21.230860749891157
2537,ATG,2023,3.126785714285714,0.950685831407706,0.7468899985154469,76.62014325459799,84.36893166666667,51.39786267280578,11.065527300039928,9.436872750520706,7.048358452816805,5.55555555555556,68.75,60.44799548763713,1.3693604489147773,9.9432032621877,24.187586122020566,42.682346187657316,18.58774258235595
2538,ZAF,1997,3.775,1.000185832381248,1.0154225304722806,60.3199996948242,96.8186625,53.6100006103516,8.43000030517578,5.766489338284984,8.88704080382983,25.0,65.0,87.93447227761573,4.57391523350972,3.10209283594779,34.15833333333333,69.52499321015542,15.662433472916666
2539,ZAF,1998,3.8375000000000004,1.0035991668701167,1.1270086417595537,60.3199996948242,91.77027,53.6100006103516,8.43000030517578,6.082128888772179,9.9324490725994,28.75,70.0,95.0,4.76952322781014,2.99782501887677,55.1,56.3,16.5
2540,ZAF,1999,3.7604166666666665,0.9983391712109246,1.2139844844738663,60.3199996948242,92.92989,53.6100006103516,8.43000030517578,15.4326000213623,8.583006223042812,30.0,75.625,87.44166666666666,4.8468548077648,2.83843693545281,35.29166666666667,68.39500000086734,16.62259071039356
2541,ZAF,2000,3.6791666666666663,1.0032858351866398,1.237011698385082,60.3199996948242,91.18159,53.6100006103516,8.43000030517578,18.6625099182129,8.093053460121157,29.8245614035088,78.75,87.36666666666666,4.9265942134665,2.56635106245238,36.409782720396024,69.68083908558927,16.86639458254357
2542,ZAF,2001,3.705729166666667,1.0034337540467577,1.2407579446832364,60.3199996948242,92.45591,53.6100006103516,8.43000030517578,22.2068405151367,7.683852195739746,29.8245614035088,78.75,87.27243206114106,4.52670827338262,2.94695327708086,33.49311605372936,68.04333908558928,16.334772384170968
2543,ZAF,2002,3.705729166666667,1.0031729241212206,1.240585451324783,67.0400009155273,93.7195,59.75,9.68000030517578,23.0505504608154,9.150120963652931,29.8245614035088,78.75,87.58493206114106,4.53476790529695,2.47292225971114,33.49311605372936,70.0016724189226,15.940968512020959
2544,ZAF,2003,3.6515625,1.0028800070285797,1.200108304619791,68.6800003051758,94.77807,61.6199989318848,10.0200004577637,22.070930480957,7.83166413505872,29.8245614035088,78.75,91.9,4.48179989587597,2.01287418200031,32.74728272039603,44.7641724189226,13.8
2545,ZAF,2004,3.713541666666667,0.9980362554391222,1.1984446048736568,69.9899978637695,95.35997,62.9000015258789,10.4799995422363,19.7387199401855,11.27559009194373,32.7787021630616,78.75,91.9,4.44733554938007,1.92555899962929,59.9,59.9,13.8
2546,ZAF,2005,3.463541666666667,0.9980362554391222,1.241710032025975,69.9800033569336,95.53585,63.1100006103516,10.2700004577637,17.4113903045654,10.699135849873226,32.75,78.75,86.88333333333333,4.38410622655672,1.65405368774804,35.87228272039602,66.31016613117811,17.48369888110967
2547,ZAF,2006,3.541666666666667,0.9980350037415822,1.200518784423671,70.8600006103516,96.47416791666666,64.0199966430664,10.0600004196167,5.864051476120946,10.33602089683215,32.75,78.75,87.55833333333334,4.85902387979756,1.78763021516391,38.6625,67.37205192366895,15.815306548532273
2548,ZAF,2007,3.744791666666667,1.0,1.1730113054315248,72.3099975585938,95.40932458333333,65.5299987792969,10.1000003814697,8.49995876848697,11.976714938879024,33.0,78.75,91.9875,4.45456376742358,1.32026466418534,37.50833333333333,66.41666666666667,16.520607540800597
2549,ZAF,2008,3.494791666666667,0.9978312502304714,1.1845149695873278,71.9599990844727,94.20926166666666,65.4599990844727,11.5600004196167,9.306155522664389,8.221020648876824,33.0,78.75,97.1,3.16606021617782,1.41063734260767,35.449999999999996,43.72083333333333,13.224975125513026
2550,ZAF,2009,3.829613095238096,1.0,1.19623671968778,75.870002746582,92.231255,69.8099975585938,11.9200000762939,9.537522107362745,10.755598803361266,44.5,78.75,92.54583333333333,2.68939895540443,1.41746424926227,38.68333333333334,70.6375,15.612960840471896
2551,ZAF,2010,3.829613095238096,1.0,1.19623671968778,76.5500030517578,92.71389625,70.2200012207031,11.8000001907349,9.538473357756931,4.1474871635437,44.5,78.75,92.54583333333333,2.88061523136589,1.22847583432245,37.52916666666667,70.71666666666667,15.612960840471896
2552,ZAF,2011,3.738095238095238,1.0,1.1637496302525205,77.9199981689453,92.63446666666667,71.7799987792969,12.3100004196167,9.511467109123867,4.60519123077393,42.25,78.75,92.66666666666666,2.90539597713123,1.11170261608254,37.52916666666666,70.71666666666667,16.50664705346782
2553,ZAF,2012,3.829613095238096,1.0,1.29364001750946,79.5100021362305,94.24252583333333,73.620002746582,13.0200004577637,7.966665426890053,10.380810479323081,42.25,81.875,92.29583333333335,2.48269423761056,1.01205685551344,37.70833333333333,71.5,15.492747279444048
2554,ZAF,2013,3.563988095238096,1.0019083296259246,1.29782998561859,79.1307067871094,95.09773583333333,66.6789779663086,13.7214946746826,5.193632702032726,5.55225944519043,42.25,81.875,88.68333333333332,2.62134450295286,0.962950471954164,40.15833333333333,72.80833333333334,14.878292263491145
2555,ZAF,2014,3.7440476190476195,1.0,1.2974499464035,80.6100006103516,94.30723750000001,75.1500015258789,14.4099998474121,8.767335434754688,5.59940576553345,41.5,88.125,92.4125,2.53787613218317,0.815634875805442,38.141666666666666,71.67083333333333,14.630247279444047
2556,ZAF,2015,3.7440476190476195,1.0,1.30209004878998,80.8899993896484,94.30723750000001,75.4300003051758,14.960000038147,8.767335434754687,5.71999979019165,42.0,88.125,92.4125,2.28614945737946,0.810559827161829,38.141666666666666,71.67083333333333,14.630247279444047
2557,ZAF,2016,3.7648809523809526,1.01933002471924,1.30541002750397,81.1555633544922,94.34483,69.5304641723633,14.3930435180664,7.61311089992523,8.28304862976074,42.0,88.125,93.7,2.67344537737651,0.719798380136725,54.0,54.6,14.9
2558,ZAF,2017,3.741071428571429,1.0,1.30654001235962,84.8300018310547,94.66547,71.1399993896484,13.6899995803833,14.1408700942993,8.21000003814697,41.8367346938776,88.125,92.36666666666667,2.79651077280977,0.732223065860258,39.75416666666666,71.23333333333333,14.75849679608746
2559,ZAF,2018,3.5625,1.0028891637921333,1.32193994522095,82.7149505615234,95.84444166666667,71.7822723388672,14.6524610519409,3.95047998428345,11.5003175735474,42.7480916030534,88.125,88.77916666666667,2.3247286729661,0.788686365574304,44.03333333333333,74.68333333333334,13.787047671337842
2560,ZAF,2019,3.625,1.0,1.33575999736786,74.7300033569336,95.39437583333333,68.9000015258789,29.3400001525879,1.96329998970032,2.57999992370605,46.3476070528967,88.125,89.07499999999999,2.75202226029805,0.877428378090086,42.7625,72.9375,15.306070728946862
2561,ZAF,2020,3.604166666666667,1.001067079603672,1.36945998668671,87.7143096923828,95.39437583333334,78.2951202392578,15.5931329727173,3.63188004493713,7.91298007965088,46.75,88.125,88.94999999999999,3.13744145416242,0.789672889062984,41.84583333333334,74.375,13.662884255686336
2562,ZAF,2021,4.104166666666667,1.0,1.38700997829437,87.0199966430664,95.72359541666668,83.0400009155273,48.6100006103516,7.86884021759033,13.0100002288818,46.5822784810127,88.125,99.67500000000001,3.04194987920227,0.682468485281919,49.425000000000004,73.14583333333334,13.720873726944047
2563,ZAF,2022,3.604166666666667,1.002867080271244,1.40590000152588,86.0569305419922,95.39437583333333,76.0601959228516,15.1270332336426,0.746050000190735,12.2236385345459,46.5,88.125,88.94999999999999,2.89233329569148,0.781503529528892,41.84583333333333,74.375,13.975176427207067
2564,ZAF,2023,3.5625,1.0010670796036718,1.211924190322561,86.5508728027344,95.20049125,76.9785003662109,16.2778396606445,5.006534412503244,13.1484613418579,45.8646616541353,88.125,88.5,3.03119262823549,0.708440887418183,40.87916666666666,74.375,13.642873398186339
2565,AUT,1997,3.3520171957671954,1.0023220876852672,0.974229991436005,92.92750771840414,93.80656333333333,50.57833480834962,17.424188743035,1.10505998134613,9.892561455567677,26.2295081967213,78.75,88.01409872780772,6.10075678261168,5.78851557898513,39.4764493870627,66.07612646444989,11.956794449449394
2566,AUT,1998,3.398148148148148,1.0024162530899052,0.998619973659515,93.52121384938559,93.80656333333333,50.55389722188314,18.14843033750852,1.10505998134613,10.520741701126097,26.2295081967213,78.75,88.47243206114105,6.01971931462391,5.29432080467587,39.47644938706269,66.10945979778322,11.956794449449395
2567,AUT,1999,3.413773148148148,1.0045775721470518,0.8256020893653231,81.33968734741212,88.27970375000001,57.03851207097371,13.35258784890175,1.10505998134613,9.899381796518963,26.2295081967213,78.75,65.19743206114106,5.9193325095004,5.23356902388186,28.75561605372936,44.84695979778322,15.956794449449394
2568,AUT,2000,3.6734375,1.0037975658973055,1.1707679207126278,83.60359255472818,91.79287,53.72640784581502,16.393423845370613,1.18930995464325,8.844300568103789,26.775956284153,78.75,82.50416666666666,5.80996883775358,5.0534355190452,37.322282720396025,67.38592017706715,13.554345966233075
2569,AUT,2001,3.7458333333333327,1.0034796496232348,1.149568756421405,83.60359255472818,90.85464,53.72640784581502,16.997278263171516,1.18930995464325,8.589217007160185,26.775956284153,78.75,82.57499999999999,5.6980133682183,4.84285857638999,38.016666666666666,67.38592017706715,13.554345966233077
2570,AUT,2002,3.7458333333333336,1.004498397310574,1.1537800033887209,84.40623982747397,88.97526,53.72640784581502,16.210611552000046,1.11373996734619,8.589217007160185,26.775956284153,78.75,82.57499999999999,5.58702963552261,4.73621717154876,37.56666666666667,67.38592017706715,13.554345966233075
2571,AUT,2003,3.3666666666666667,1.0006954098741216,1.1681775500376996,86.27653789520264,88.2903,59.41520722707113,16.792478402455643,1.07410001754761,13.474412520726517,33.879781420765,81.875,80.68333333333334,5.46049133694152,4.11561590414226,40.116666666666674,71.32663226185065,15.063552835957879
2572,AUT,2004,3.45,0.9991608262062077,1.1917362958192799,85.13851292928061,88.85254,57.966115315755204,18.05135671297709,0.864539980888367,14.764406840006504,33.879781420765,81.875,81.00833333333333,5.44464642389628,2.61299692880833,40.11666666666666,70.91829892851732,14.374660194861388
2573,AUT,2005,3.4291666666666667,1.0026241590579352,1.2000785221656147,86.84042104085287,88.85301,53.29387871424356,20.8899993896484,0.857179999351501,10.634960487484932,33.879781420765,85.0,81.06666666666666,5.4835497003477,2.95435616980879,39.28333333333333,70.9682989285173,14.23601384087084
2574,AUT,2006,3.4291666666666667,1.0035591597358389,1.1392410198847436,86.54978084564209,88.85499,59.70647557576497,18.24886111418406,1.0665500164032,12.111306384205815,32.2404371584699,85.0,81.31666666666666,5.80643141005933,3.07712454024755,41.28333333333333,70.89329892851731,14.426241100485022
2575,AUT,2007,3.3875,1.0029991567134862,1.182124490539231,87.13208770751953,88.69161,54.567404111226395,20.6100006103516,1.25300002098083,12.048788939913116,32.7868852459016,85.0,80.7375,5.85056891865485,3.92752615871098,38.425,70.83496559518397,14.39016978087084
2576,AUT,2008,3.3291666666666666,1.0010262429714198,1.1461549972494431,84.34767182668051,88.10305,54.4319281578064,19.6599998474121,1.23617994785309,12.792186995347336,27.3224043715847,85.0,81.5875,5.82351956424102,3.75502968645963,36.541666666666664,68.1822994648732,14.164658250508275
2577,AUT,2009,3.5,1.0005304068326943,1.0924821048974995,70.84808985392252,88.02457,56.50348885854088,22.8999996185303,1.21881997585297,12.282004018624622,27.8688524590164,91.25,93.83666666666667,5.78673392895635,3.679639752099,67.6,69.6,11.164118880142283
2578,AUT,2010,3.5,1.0001716638604794,1.1799112781882308,100.0,87.93344,98.9404754638672,23.7700004577637,1.39577996730804,14.56971544027329,27.8688524590164,91.25,87.69166666666666,5.80236725680143,3.53773259692887,38.925,69.78066720302255,13.410764859440103
2579,AUT,2011,3.5,1.0001716638604794,1.180765859782698,100.0,87.88016,98.8540496826172,23.75,1.3191100358963,14.56971544027329,27.8688524590164,91.25,88.125,5.6322603868988,3.30300705560844,38.925,69.78066720302256,13.410764859440103
2580,AUT,2012,3.5,1.0001716638604794,1.2152375256021837,100.0,89.00335,98.945442199707,24.3299999237061,1.15748000144958,14.938146690527601,27.8688524590164,91.25,88.46666666666667,5.5274835440677,3.17979644121845,39.099999999999994,69.78066720302256,13.418510740360475
2581,AUT,2013,3.75,1.000802494585514,1.16927003860474,100.0,88.9843,98.9944458007812,25.5300006866455,1.11178994178772,14.753365963697423,33.3333333333333,91.25,97.68030561094906,5.45036440850843,3.09031190565972,63.0,65.7,11.25257786640351
2582,AUT,2014,3.5,1.000897491971652,1.16376996040344,100.0,89.50251,99.1399993896484,26.0200004577637,1.21458995342255,10.7799997329712,32.2404371584699,91.25,88.54583333333333,5.5902003314985,3.18627350672205,39.59583333333334,71.28333333333333,13.877431526106768
