ISO_3,year,CPIA gender equality rating (1=low to 6=high),"Literacy rate, youth (ages 15-24), gender parity index (GPI)","School enrollment, tertiary (gross), gender parity index (GPI)","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","Adjusted net enrollment rate, primary, female (% of primary school age children)","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","Adolescents out of school, female (% of female lower secondary school age)","Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",Proportion of seats held by women in national parliaments (%),Women Business and the Law Index Score (scale 1-100),Pregnant women receiving prenatal care (%),"Employers, female (% of female employment) (modeled ILO estimate)","Contributing family workers, female (% of female employment) (modeled ILO estimate)","Contraceptive prevalence, any modern method (% of married women ages 15-49)","Contraceptive prevalence, any method (% of married women ages 15-49)",Unmet need for contraception (% of married women ages 15-49)
GMB,2002,,,,,60.24032,,,,,5.66037735849057,53.75,,0.772561905166811,18.9672450758289,,,
GMB,2003,,,,,65.28014,,,,,13.2075471698113,53.75,,0.764747656749793,18.6667683982557,,,
GMB,2004,,,0.224989995360374,,66.88223,,,,,13.2075471698113,53.75,,0.743439655025867,18.3689659275713,,,
GMB,2005,3.5,,,,65.58891,,,,,13.2075471698113,53.75,,0.834026519178754,17.5542199868891,,,
GMB,2006,3.5,,,,70.3983,,,45.0333213806152,,13.2075471698113,53.75,97.8,0.921636723761265,16.8261772741668,,,
GMB,2007,3.5,,,,72.56583,,,40.4892807006836,,9.43396226415094,53.75,,0.974581783177667,16.3717251606525,,,
GMB,2008,3.5,,,,69.1071,,,36.2686882019043,,9.43396226415094,56.25,,0.980450917518256,16.0663090493172,,,
GMB,2009,3.5,,,,,,,,,7.54716981132075,56.25,,0.963826520821339,15.750335828056,,,
GMB,2010,3.5,,0.692409992218018,,69.21068,,,32.8869209289551,,7.54716981132075,56.25,98.1,0.959368989495487,15.4155570350644,10.2,13.3,21.5
GMB,2011,3.5,,0.613460004329681,,69.07389,,,,,7.54716981132075,66.875,,1.17112973950104,14.3367772075932,,,
GMB,2012,3.5,,0.69964998960495,,72.62442,,,,,7.54716981132075,66.875,,1.24432694426085,14.0066093853272,,,
GMB,2013,3.5,0.850629985332489,,,72.35845,,,33.4148368835449,,7.54716981132075,66.875,86.2,1.30951031868948,13.2046487616313,8.1,9.0,24.9
GMB,2014,3.5,,,,72.75243,,,34.5287132263184,,9.43396226415094,69.375,,1.4659920225734,12.2459093706786,,,
GMB,2015,3.5,1.0,,,79.20485,,,31.9453735351562,,9.43396226415094,69.375,,1.53048404413276,11.6419581058547,,,
GMB,2016,3.5,,,,81.30743,,,31.6001396179199,,9.43396226415094,69.375,,1.6394455468574,10.9502315067199,,,
GMB,2017,3.5,,,,83.99385,,,28.8248710632324,,10.3448275862069,69.375,,1.68270394786904,10.3127442774231,,,
GMB,2018,3.5,0.893750011920929,,30.3754596710205,85.69509,21.9439105987549,6.57129144668579,24.099178314209,0.805379986763,10.3448275862069,69.375,99.0,1.64615961922067,9.79861618575501,16.3,16.7,26.5
GMB,2019,3.5,,,,,,,23.1218929290771,,10.3448275862069,69.375,,1.6008743113356,9.26135434928225,,,
GMB,2020,3.5,,,34.478931427002,,26.0413703918457,,20.8547630310059,0.867320001125336,8.62068965517241,69.375,97.8,1.67031858379179,8.77405930293047,17.1,18.9,24.2
GMB,2021,3.5,0.868570029735565,,,,,,18.8780536651611,,8.62068965517241,69.375,,1.71082880355548,8.02407560304106,,,
GMB,2022,3.5,1.12796998023987,,,,,,,,8.62068965517241,69.375,,1.73842143477795,7.55478318831609,,,
GMB,2023,3.5,,,48.7535018920898,,35.5044860839844,8.03464794158936,,6.75311946868896,8.62068965517241,69.375,,1.58760011110597,6.97652886440443,,,
BDI,1997,,,,,,,,,,,64.375,,0.081117058681768,80.9392397499436,,,
BDI,1998,,,0.407909989356995,,,,,,,11.864406779661,64.375,,0.0829090246958448,80.6161536033337,,,
BDI,1999,,,0.416999995708466,,,,,,,5.98290598290598,64.375,,0.0938140115437706,80.0174703182488,,,
BDI,2000,,1.0,0.363759994506836,,37.63632,,,,,14.4067796610169,64.375,78.0,0.106911420931846,79.2974331287225,10.0,15.7,
BDI,2001,,,0.371060013771057,,45.46107,,,,,14.4067796610169,64.375,,0.117779979489319,78.0904903443361,,,
BDI,2002,,,0.433219999074936,,44.42929,,,,,18.4357541899441,64.375,,0.121275602533102,77.6382016792945,8.5,20.0,29.0
BDI,2003,,,,,48.2505,,,,,18.4357541899441,64.375,,0.142146504434339,76.6439065390027,,,
BDI,2004,,,0.37924998998642,,51.51351,,,,,18.4357541899441,64.375,,0.14706510179543,76.9005838637468,,,
BDI,2005,3.5,,0.378549993038177,,55.05031,,,,,30.5084745762712,64.375,92.4,0.166574194251518,76.0580247892124,7.8,9.1,
BDI,2006,3.5,,0.435530006885529,,73.19322,,,,,30.5084745762712,64.375,,0.171760303800659,75.4669941522735,,,
BDI,2007,4.0,,,,80.84789,,,,,30.5084745762712,64.375,,0.186092770436717,74.3425383237853,,,
BDI,2008,4.0,1.0,,,91.91476,8.90999984741211,,,,30.5084745762712,64.375,,0.19763189308435,73.2150402269698,,,
BDI,2009,4.0,,,,91.43263,,,34.1716003417969,,31.3559322033898,73.125,,0.217268360429239,72.3893281299376,19.6,22.7,
BDI,2010,4.0,0.804621338844299,0.543160021305084,,96.55613,,,28.5688896179199,,32.0754716981132,73.125,98.9,0.232395765664607,71.4109965031313,17.7,21.9,32.4
BDI,2011,4.0,,,,,,,23.3610000610352,,30.4761904761905,73.125,,0.24700143450472,70.3013398724718,17.7,21.9,32.4037139671285
BDI,2012,4.0,,0.487287908792496,,,,,26.2927494049072,,30.4761904761905,73.125,96.0,0.259794870583919,69.474443286975,30.0,31.7,
BDI,2013,4.0,,0.447315812110901,,,,,,,30.4761904761905,73.125,,0.269378175489179,68.8533517343225,,,
BDI,2014,4.0,1.0,0.323280185461044,7.90000009536743,,4.42000007629395,,22.8650798797607,0.389999985694885,30.4761904761905,73.125,,0.281908223069639,67.910790912736,,,
BDI,2015,4.0,,0.33047553896904,,,,,28.2341003417969,,36.3636363636364,73.125,,0.324653512572976,66.5247042344358,,,
BDI,2016,4.0,0.946179986000061,0.493762493133545,,,,,27.887170791626,,36.3636363636364,73.125,,0.350598333106321,65.4126017961864,,,29.7
BDI,2017,4.0,1.0,0.531662583351135,13.8199996948242,97.16765,7.09000015258789,,30.3603591918945,0.469999998807907,36.3636363636364,73.125,99.2,0.376715235766359,64.2741651131737,22.9,28.5,29.7
BDI,2018,4.0,,0.614237904548645,,94.82571,,,33.9606285095215,,36.3636363636364,73.125,,0.401802626594267,62.7841662457381,,,
BDI,2019,4.0,,0.639785766601562,,,,,36.3370590209961,,36.3636363636364,73.125,,0.429328646065171,61.1964231728086,,,
BDI,2020,4.0,,0.710277795791626,,,,,30.2048301696777,,38.2113821138211,73.125,,0.520543652074755,59.82615820585,,,
BDI,2021,4.0,,0.776610434055328,,,,,,,38.2113821138211,76.25,,0.553870039597755,57.9456527932086,,,
BDI,2022,4.0,0.991379976272583,,,,,,,,38.2113821138211,76.25,,0.568761374027055,57.0655301728543,,,
BDI,2023,4.0,,0.777220010757446,,,,,,,38.2113821138211,76.25,,0.593519043406809,56.4341799459727,,,
BGR,1997,,,1.38803994655609,,94.18397,,,,,10.8333333333333,68.125,,2.70501731774867,2.45660904100239,,,
BGR,1998,,,1.37723004817963,,95.98964,,,7.76898002624512,,10.8333333333333,68.125,,2.69233209278388,2.50471710553985,39.6,63.4,29.7
BGR,1999,,,1.3388899564743,,96.71662,,,6.2297101020813,,10.8333333333333,68.125,,2.7764975847024,2.40832147763224,,,
BGR,2000,,,1.29034996032715,,96.25953,,,3.97189998626709,,10.8333333333333,68.125,,2.8428296529048,2.40729051965224,,,
BGR,2001,,1.0,1.26348996162415,96.129997253418,96.29859,84.9700012207031,19.4699993133545,3.24346995353699,19.4699993133545,26.25,73.75,,2.77011548346842,1.95837615699801,,,
BGR,2002,,,1.19484996795654,,95.71701,,,,,26.25,73.75,,2.75278320445192,2.29306757895182,,,
BGR,2003,,,1.15926003456116,,96.18432,,,,,26.25,73.75,,2.85477306483035,2.69949655691222,,,
BGR,2004,,,1.15160000324249,,96.91288,,,,,26.25,85.625,,2.86027545783553,2.97113551243375,,,
BGR,2005,,,1.13943004608154,,95.75172,,,,,22.0833333333333,91.25,,2.61660879817651,2.25762921856961,36.8,64.4,
BGR,2006,,,1.18439996242523,,96.5228,89.120002746582,21.9699993133545,2.83570003509521,21.9699993133545,22.0833333333333,91.25,,2.48811248918691,1.83181995999846,,,
BGR,2007,,,1.19049000740051,,,90.0100021362305,22.2199993133545,2.60767006874084,22.2199993133545,21.6666666666667,91.25,,2.35145880465863,1.64770821402611,39.6,70.1,
BGR,2008,,,1.24255001544952,,,90.4300003051758,22.6000003814697,5.7974100112915,22.6000003814697,21.6666666666667,91.25,,2.38363608852095,1.64585465186359,,,
BGR,2009,,,1.24770998954773,,,90.9400024414062,23.1800003051758,5.72299003601074,23.1800003051758,20.8333333333333,93.75,,2.41493127055467,1.52824946994732,,,
BGR,2010,,,1.24383997917175,98.5591583251953,,91.7399978637695,23.6299991607666,4.78642988204956,23.6299991607666,20.8333333333333,93.75,,2.51027818415508,1.33137531958837,,,
BGR,2011,,1.0,1.23137998580933,98.6700820922852,,92.4100036621094,23.6100006103516,5.71397018432617,23.6100006103516,20.8333333333333,90.625,,2.39024449377374,1.38216315700526,,,
BGR,2012,,,1.21722996234894,98.7905883789062,97.26934,93.0100021362305,24.6000003814697,7.2973198890686,24.6000003814697,22.9166666666667,90.625,,2.32880527939664,1.05516512398583,,,
BGR,2013,,,1.21872997283936,98.6953735351562,95.36479,93.0199966430664,26.2199993133545,3.22803997993469,26.2199993133545,24.5833333333333,90.625,,2.39174043760882,0.972344084133063,,,
BGR,2014,,,1.20638000965118,98.5989990234375,94.21696,93.0699996948242,27.6299991607666,2.63634991645813,27.6299991607666,20.0,90.625,,2.64693620852274,1.00347027810135,,,
BGR,2015,,,1.21614003181458,98.6886749267578,91.93717,93.6800003051758,28.1900005340576,2.24398994445801,28.1900005340576,20.4166666666667,90.625,,2.54248789408073,1.04766395283274,,,
BGR,2016,,,1.19295001029968,98.7851791381836,89.27894,94.1699981689453,28.3299999237061,2.13351988792419,28.3299999237061,20.4166666666667,90.625,,2.40847482032851,0.818055969399175,,,
BGR,2017,,,1.1881799697876,98.9864730834961,88.14373,94.4400024414062,28.4799995422363,3.04813003540039,28.4799995422363,23.75,90.625,,2.5170895018038,0.926783366172917,,,
BGR,2018,,,1.18245995044708,98.8857345581055,,94.4749984741211,29.2355575561523,2.1972599029541,28.8599681854248,23.75,90.625,,2.47675717401059,1.12187464626035,,,
BGR,2019,,,1.19164001941681,98.9198684692383,,94.6612014770508,29.3248825073242,2.66230988502502,28.9674644470215,25.8333333333333,90.625,,2.41888413276847,0.996517292466719,,,
BGR,2020,,,1.19024002552032,99.080207824707,,94.879997253418,29.6200008392334,2.73122000694275,29.6200008392334,26.6666666666667,90.625,,2.34136847535525,0.875952782275974,,,
BGR,2021,,0.995519995689392,1.20510005950928,98.9873733520508,,95.1631698608398,30.1665000915527,3.67452001571655,29.8617286682129,23.75,90.625,,2.5107163868684,0.9284847277901,,,
BGR,2022,,,1.23277997970581,99.0603713989258,,95.7140884399414,30.5550937652588,5.39815998077393,30.2848815917969,24.1666666666667,90.625,,2.3426998439103,0.639121292869647,,,
BGR,2023,,,,,,,,,,24.1666666666667,90.625,,2.58087277647598,0.549886893348572,,,
BFA,1997,,,0.289180010557175,,,,,,,9.00900900900901,70.625,,2.36956982332413,37.8405017001168,,,
BFA,1998,,,,,28.29705,,,,,8.10810810810811,70.625,,2.34201603883105,37.5702286690647,,,
BFA,1999,,,0.293379992246628,,29.02473,,,84.7033309936523,,8.10810810810811,70.625,63.0,2.28065524425896,37.0134567223028,4.8,11.9,30.3
BFA,2000,,,,,30.36826,,,,,8.10810810810811,70.625,,2.40873543078155,36.0503546045011,,,
BFA,2001,,,,,31.5537,,,87.6218719482422,,8.10810810810811,70.625,,2.40919379092656,35.556245432837,,,
BFA,2002,,,0.344419986009598,,31.05662,,,,,11.7117117117117,70.625,,2.4926787487292,34.8458127105808,,,
BFA,2003,,1.0,0.293660014867783,,33.40368,,,85.3171081542969,,11.7117117117117,70.625,73.4,2.45299982088545,34.5824979001862,8.8,13.8,29.8
BFA,2004,,,,,35.84748,,,84.0933227539062,,11.7117117117117,70.625,,2.52745406887943,33.8673897182174,,,
BFA,2005,3.5,1.0,0.454750001430511,,40.6743,,,84.5535125732422,,11.7117117117117,76.875,,2.44637176897462,33.5795747689239,,,
BFA,2006,3.5,1.0,0.461459994316101,7.42999982833862,44.51913,5.13000011444092,0.990000009536743,82.0126800537109,,11.7117117117117,76.875,85.0,2.42997800046373,32.9993901161094,14.3,17.5,
BFA,2007,3.5,1.0,0.459100008010864,2.55999994277954,49.9437,0.939999997615814,0.100000001490116,80.8508834838867,,15.3153153153153,76.875,,2.51329160651586,32.1401249801236,,,
BFA,2008,3.5,,0.496349990367889,,56.46157,,,77.9574813842773,,15.3153153153153,76.875,,2.55223521556845,31.5033416137278,,,
BFA,2009,3.5,,0.482899993658066,,59.93397,,,74.0253601074219,,15.3153153153153,76.875,,2.70032858637265,30.5244787221071,,,
BFA,2010,3.5,0.579081654548645,0.476009994745255,,,,,59.1518211364746,,15.3153153153153,76.875,94.3,2.6428359662869,30.1837498843132,15.0,16.2,24.5
BFA,2011,3.5,,0.491470009088516,,62.77919,,,57.0507583618164,,15.3153153153153,76.875,,2.6372773493476,29.6340152639674,15.0,16.2,24.5046235430994
BFA,2012,3.5,,0.489969998598099,,64.39528,,,53.8389511108398,,15.748031496063,76.875,,2.62858250447994,28.9206938757335,,,
BFA,2013,3.5,,0.486699998378754,,65.70426,,,49.6861801147461,,15.748031496063,76.875,,2.63582211354243,28.0895253026638,,,
BFA,2014,3.5,1.0,0.479420006275177,13.1755590438843,67.00632,5.96000003814697,0.0,45.8961181640625,0.0,,76.875,96.6,2.7014752717042,27.2164422101941,18.4,18.4,37.7827344259375
BFA,2015,3.5,,0.515519976615906,,68.75138,,,43.0989608764648,,9.44881889763779,76.875,92.8,2.78647744281021,26.4094266298554,20.6,21.2,31.1630021532496
BFA,2016,3.5,,0.504980027675629,,74.75263,,,48.4293098449707,,9.44881889763779,76.875,,2.78702179625528,25.7704491706085,24.2,25.4,28.3607434520764
BFA,2017,3.5,,0.514310002326965,,76.07373,,,47.1328887939453,,11.0236220472441,76.875,,2.76762699180303,25.1926704274417,24.7,25.7,27.7617713657844
BFA,2018,3.5,1.0,0.574620008468628,11.3400001525879,78.43496,9.93000030517578,1.37999999523163,44.0150604248047,0.75,11.0236220472441,82.5,80.2,2.71410906251943,24.6615641759679,,,22.7987605334214
BFA,2019,3.5,1.0,0.554629981517792,12.3699998855591,,10.0600004196167,,45.9411697387695,0.926429986953735,13.3858267716535,82.5,,2.67986245434654,24.0529593195219,30.5,32.5,22.688489424122
BFA,2020,3.5,,0.546069979667664,,,,,46.2892112731934,,6.2992125984252,82.5,,2.7868336906931,23.2466789967872,27.7,29.6,26.1668057764887
BFA,2021,3.5,0.881640017032623,0.589250028133392,16.136360168457,,7.78822994232178,,46.3959503173828,1.17656004428864,6.2992125984252,82.5,,2.83274230519055,21.9742840250844,32.0,35.2,22.3327639675834
BFA,2022,3.5,0.930169999599457,0.624419987201691,18.5023212432861,,10.0773801803589,1.2442010641098,50.2800216674805,1.12409460544586,16.9014084507042,82.5,,2.85046450035972,21.2698202005033,,,
BFA,2023,3.5,,0.676599979400635,14.5982427597046,,7.32211780548096,3.0525643825531,51.7953681945801,1.44820284843445,16.9014084507042,82.5,,2.84967071453043,21.2745060717957,,,
WSM,1997,,,,,,,,,,4.08163265306122,49.375,,1.35321209819097,21.518446417549,,,
WSM,1998,,,0.934360027313232,,99.53126,,,7.73675012588501,,4.08163265306122,49.375,,1.36402387041773,21.4549587951122,,,
WSM,1999,,,1.01686000823975,,93.16353,,,6.66499996185303,,8.16326530612245,49.375,,1.38113707312459,21.3272159682149,,,
WSM,2000,,,0.889739990234375,,,,,,,8.16326530612245,49.375,,1.41031708471368,21.1263606247042,,,
WSM,2001,,,,96.4599990844727,,,11.1099996566772,24.4503498077393,3.40000009536743,6.12244897959184,49.375,,1.44686907020873,20.8064516129032,,,
WSM,2002,,,,,,,,,,6.12244897959184,49.375,,1.4894419306184,20.4468325791855,,,
WSM,2003,,,,,,,,,,6.12244897959184,49.375,,1.52279521674141,20.0625934230194,,,
WSM,2004,,,,,,,,,,6.12244897959184,49.375,,1.55337104701846,19.716219975888,,,
WSM,2005,4.0,,,,,,,,,6.12244897959184,49.375,,1.58195738400517,19.3524582603081,,,
WSM,2006,4.0,,,,,,,,,6.12244897959184,49.375,,1.59369847957501,19.0098919215974,,,
WSM,2007,3.5,,,,,,,,,8.16326530612245,49.375,,1.60134276900744,18.7760841952459,,,
WSM,2008,3.5,,,,,,,,,8.16326530612245,49.375,,1.60071942446043,18.4892086330935,,,
WSM,2009,3.5,,,,,,,8.00424957275391,,8.16326530612245,49.375,93.0,1.58935090374855,18.1996260350815,26.7,28.7,47.7
WSM,2010,3.5,,,,,,,,,8.16326530612245,49.375,,1.58267020335986,17.869142351901,,,
WSM,2011,3.5,1.0,,99.129997253418,,,15.210000038147,4.49535322189331,,4.08163265306122,51.875,,1.57155399473222,17.5197541703248,,,
WSM,2012,3.5,,,93.203971862793,,,,0.261437922716141,,4.08163265306122,51.875,,1.55722579774067,17.2284981322292,,,
WSM,2013,3.5,,,,,,,,,4.08163265306122,75.0,,1.54433300789917,16.9033460548504,,,
WSM,2014,3.5,,,,,,,6.96329259872437,,6.12244897959184,75.0,93.3,1.53016485443704,16.5424412486847,24.3,26.9,34.8
WSM,2015,3.5,,,,,,,4.42615652084351,,6.12244897959184,75.0,,1.50953389830508,16.1855579096045,,,
WSM,2016,4.0,,,,,,,1.81375801563263,,10.0,75.0,,1.49546021007655,15.7512907245861,,,
WSM,2017,4.0,,1.48828387260437,94.5108947753906,,,,1.75554096698761,,10.0,75.0,,1.47454284689853,15.3101470060954,,,
WSM,2018,4.0,,1.49208474159241,,,,,,,10.0,75.0,,1.4586191129401,14.8376771833562,,,
WSM,2019,4.0,1.01021003723145,1.42335760593414,95.1079177856445,,92.4423065185547,,,10.948260307312,10.0,75.0,,1.44242026881469,14.3445885824006,,,
WSM,2020,4.0,,1.24113035202026,,,,,,,10.0,75.0,94.1,1.49224617185214,14.0983126889691,15.8,16.6,38.9026721232567
WSM,2021,4.0,1.00603997707367,1.49987208843231,,,,,,,7.84313725490196,75.0,,1.51522753499574,13.1403341528273,,,
WSM,2022,4.0,,1.51250994205475,96.0213165283203,,94.4133148193359,24.209098815918,,18.3265953063965,12.962962962963,75.0,,1.51523095475279,12.6461490064489,,,
WSM,2023,4.0,,1.62000000476837,,,,,,,12.962962962963,75.0,,1.50709219858156,12.2705465164789,,,
EMU,1997,,,1.09675002098083,,,,,,,16.614768683274,,,2.43404245691236,4.33995693855291,,,
EMU,1998,,,1.1185200214386,,,,,,,16.770462633452,,,2.44902086207251,4.03830932536697,,,
EMU,1999,,,1.11265003681183,,98.04712,,,,,17.9749187180678,,,2.44254123486141,3.74252266825153,,,
EMU,2000,,,1.11217999458313,,98.04775,,,,,19.3723188078573,,,2.45469148361018,3.49540739689335,,,
EMU,2001,,,1.1143000125885,,98.22737,,,,,19.1762621789194,,,2.49356872842664,3.31399671684226,,,
EMU,2002,,,1.12721002101898,,97.94165,,,,,19.1334894613583,,,2.4978043056817,3.08556759181826,,,
EMU,2003,,,1.12924003601074,,,,,,,20.690459528808,,,2.54893003132258,2.93129518478928,,,
EMU,2004,,,1.13666999340057,,,,,,,21.7052432687766,,,2.70362878835314,2.51070278481423,,,
EMU,2005,,,1.14207994937897,,,,,,,22.1447841726619,,,2.74757565539756,2.31705999404604,,,
EMU,2006,,,1.14848005771637,,,,,,,22.9941730165845,,,2.80686930158658,2.14943467437254,,,
EMU,2007,,,1.15243005752563,,,,,,,24.5240761478164,,,2.84856326827167,1.96270910814501,,,
EMU,2008,,,1.15332996845245,,98.62817,,,,,24.8209489704566,,,2.92437592973408,1.72220550447386,,,
EMU,2009,,,1.1543300151825,,98.56388,,,,,25.3964708510163,,,2.8344041842204,1.58997872239994,,,
EMU,2010,,,1.14997005462646,,98.48872,,,,,25.2624525351798,,,2.79951334427519,1.49937908798267,,76.2292461680547,
EMU,2011,,,1.14918994903564,,98.63847,,,,,25.9722843093429,,,2.84772999208869,1.42023724178837,,,
EMU,2012,,,1.14544999599457,,98.85392,,,,,27.3032200357782,,,2.86067961452976,1.24714885289036,,,
EMU,2013,,,1.14300000667572,,98.81592,,,,,29.7592510031208,,,2.82023826230866,1.17616101369045,,,
EMU,2014,,,1.14134001731873,,98.30665,,,,,29.8996655518395,,,2.77831890434644,1.16314563401634,,,
EMU,2015,,,1.14382004737854,,98.39596,,,,,29.6923762817655,,,2.80478844870416,1.07488495183516,,,
EMU,2016,,,1.15035998821259,,98.39177,,,,,29.7230906654757,,,2.81376585118952,0.985624167933151,,,
EMU,2017,,,1.15535998344421,,98.20586,,,,,30.7928838128706,,,2.80178749886603,0.906680054692304,,,
EMU,2018,,,1.16172003746033,,97.69648,,,,,31.52460456942,,,2.7608873398242,0.839994950859359,,,
EMU,2019,,,1.16420996189117,,,,,,,32.9453107840984,,,2.77987782770221,0.775369141531058,,,
EMU,2020,,,1.17892003059387,,,,,,,33.7650933040615,,,2.67817903823834,0.788756703831128,,,
EMU,2021,,,1.18739998340607,,,,,,,34.4827586206897,,,2.77765830524442,0.776347742670131,,,
EMU,2022,,,1.1949599981308,,,,,,,34.1278936511575,,,2.85861406126847,0.73510982255337,,,
EMU,2023,,,1.19324004650116,,,,,,,34.5325389550871,,,2.81078285366972,0.721320913496032,,,
KOR,1997,,,0.654560029506683,,,,,7.13942003250122,,3.01003344481605,60.625,,2.52884919330055,21.1018529110126,,80.5,
KOR,1998,,,0.58270001411438,,,,,5.00633001327515,,3.67892976588629,63.125,,2.54445720669681,20.9297713093082,,,
KOR,1999,,,0.593729972839355,,,,,3.93368005752563,,3.67892976588629,66.25,,2.6289825345186,20.2041808813997,,,
KOR,2000,,,0.586399972438812,87.3399963378906,,69.5800018310547,,0.1944600045681,,5.86080586080586,66.25,,2.7182002642512,19.2409692535458,,79.3,
KOR,2001,,,0.599039971828461,,,,,,,5.86080586080586,66.25,,3.01612902685686,18.30972111729,,,
KOR,2002,,,0.612240016460419,,,,,1.12270998954773,,5.86080586080586,66.25,,3.05913859342094,17.5497698061175,,,
KOR,2003,,,0.620729982852936,,,,,2.32928991317749,,5.86080586080586,66.25,,3.02114539357015,17.1198718777737,,84.5,
KOR,2004,,,0.634079992771149,,,,,2.18144011497498,,13.0434782608696,71.25,,3.21372693954894,16.1953618050333,,,
KOR,2005,,,0.645190000534058,89.5800018310547,,74.0800018310547,,1.78996002674103,,13.3779264214047,76.25,,3.31728625889426,15.4060516571935,,80.2,
KOR,2006,,,0.663110017776489,,,,,0.841690003871918,,13.3779264214047,79.375,,3.25668319182083,14.6677421408127,,79.6,
KOR,2007,,,0.682439982891083,,,,,0.55664998292923,,14.38127090301,79.375,,3.3608405060488,14.009559994034,,,
KOR,2008,,1.0,0.70169997215271,,,,,2.45700001716614,,13.7123745819398,79.375,,3.37180458265035,13.3279479134856,,,
KOR,2009,,,0.713940024375916,86.2600021362305,,70.9899978637695,,,,14.7157190635452,79.375,,3.38600584757519,12.8873417732009,,80.0,
KOR,2010,,,0.732500016689301,91.2200012207031,,77.0500030517578,,,19.6800003051758,14.7157190635452,85.0,,3.17692866301475,12.2966726509787,,,
KOR,2011,,,0.745710015296936,92.9375228881836,,77.8335952758789,32.5689506530762,,21.0471668243408,14.7157190635452,85.0,,3.15985663455118,11.6546763884616,,,
KOR,2012,,,0.756519973278046,93.4231491088867,98.26639,78.5920562744141,33.7177658081055,,21.5100860595703,15.6666666666667,85.0,,3.27353454170633,10.9562797112941,,77.1,
KOR,2013,,,0.765600025653839,93.7821884155273,95.67435,79.3877563476562,34.7613906860352,,22.6121463775635,15.6666666666667,85.0,,3.34086340277935,10.3650538142164,,,
KOR,2014,,,0.773000001907349,94.2463531494141,96.02036,80.3419418334961,35.7705383300781,,23.952615737915,16.3333333333333,85.0,,3.32543386828836,9.77851842014123,,,
KOR,2015,,,0.78329998254776,92.8199996948242,98.58342,80.3499984741211,,2.795490026474,24.0900001525879,16.3333333333333,85.0,,3.47545501379178,9.13497083931193,,79.6,
KOR,2016,,,0.790759980678558,94.6215133666992,97.28315,81.8187789916992,37.356315612793,3.70935988426208,25.88059425354,17.0,85.0,,3.44328818680558,8.75387636192045,,,
KOR,2017,,,0.797789990901947,94.6846466064453,97.50096,82.1929702758789,38.3193778991699,3.75139999389648,26.4441680908203,17.0,85.0,,3.61940932487132,8.44464240319998,,,
KOR,2018,,1.00100004673004,0.810829997062683,94.9011459350586,,82.4144973754883,39.4187431335449,,27.3532524108887,17.0,85.0,,3.69687190747182,8.40766613210185,,82.3,
KOR,2019,,,0.82438999414444,95.0458526611328,,82.7603378295898,40.3400917053223,0.554069995880127,28.1676387786865,16.6666666666667,85.0,,3.47196575048537,8.02421799243315,,,
KOR,2020,,,0.832859992980957,95.2037124633789,,83.0876922607422,40.8626670837402,2.28305006027222,28.6584930419922,19.0,85.0,,3.15708271041448,7.67229471195065,,,
KOR,2021,,,0.845170021057129,95.5400314331055,,83.6950988769531,41.4524078369141,1.1457200050354,28.9895114898682,19.0,88.125,,2.91639729568657,7.23430955790265,,,
KOR,2022,,,0.860520005226135,95.8029098510742,,84.0698394775391,42.2894287109375,0.265619993209839,29.55224609375,18.6440677966102,88.125,,3.18262963134179,6.63928938219203,,,
KOR,2023,,,,96.2300415039062,,85.0460433959961,,,30.4571380615234,19.0635451505017,88.125,,3.15875431174975,6.24273386285716,,,
KNA,1997,,,,,,,,,,13.3333333333333,68.75,,,,,,
KNA,1998,,,,,,,,,,13.3333333333333,68.75,,,,,,
KNA,1999,,,,,,,,,,13.3333333333333,68.75,,,,,,
KNA,2000,,,,,,,,,,13.3333333333333,71.25,,,,,,
KNA,2001,,,,,,,,,,13.3333333333333,71.25,,,,,,
KNA,2002,,,,,,,,8.40579986572266,,13.3333333333333,71.25,,,,,,
KNA,2003,,,,,,,,11.045220375061,,13.3333333333333,71.25,71.3,,,,,
KNA,2004,,,,,,,,7.01753997802734,,0.0,71.25,100.0,,,,,
KNA,2005,,,,,,,,,,0.0,71.25,100.0,,,,,
KNA,2006,,,,,,,,,,0.0,71.25,,,,,,
KNA,2007,,,,,,,,,,6.66666666666667,71.25,100.0,,,,,
KNA,2008,,,1.51984000205994,,94.32479,,,,,6.66666666666667,71.25,,,,,,
KNA,2009,,,,,,,,,,6.66666666666667,71.25,,,,,,
KNA,2010,,,,,,,,,,6.66666666666667,71.25,,,,,,
KNA,2011,,,,,,,,,,6.66666666666667,71.25,,,,,,
KNA,2012,,,,,,,,12.1753196716309,,6.66666666666667,71.25,,,,,,
KNA,2013,,,,,,,,,,6.66666666666667,71.25,,,,,,
KNA,2014,,,0.961070001125336,,,,,,,6.66666666666667,71.25,,,,,,
KNA,2015,,,1.48127996921539,,,,,,,13.3333333333333,71.25,,,,,,
KNA,2016,,,,,,,,,,13.3333333333333,71.25,,,,,,
KNA,2017,,,,,,,,,,13.3333333333333,71.25,,,,,,
KNA,2018,,,,,,,,,,13.3333333333333,71.25,,,,,,
KNA,2019,,,,,,,,,,13.3333333333333,71.25,,,,,,
KNA,2020,,,,,,,,,,25.0,71.25,,,,,,
